obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,raw_time_seconds,temp,temp_qc_executed,temp_qc_results,time
"('2687',)",34.0117988586,1,0,1028.54097278,29,29,2,3.40117988586,29,13,3724598993.59,3724598993.67,3659711508.49,44.36829,-124.9528,0.0,34.0178121719,29,29,internal_timestamp,393.160003662,29,29,487262,1450722708,6.38129997253,29,29,3659711508.49
"('2688',)",34.0111999512,1,0,1028.53623716,29,29,2,3.40111999512,29,13,3724598993.59,3724598993.67,3659711519.48,44.36829,-124.9528,0.0,34.0180763474,29,29,internal_timestamp,392.070007324,29,29,482067,1450722719,6.38089990616,29,29,3659711519.48
"('2689',)",34.0136985779,1,0,1028.5312527,29,29,2,3.40136985779,29,13,3724598993.59,3724598993.67,3659711530.49,44.36829,-124.9528,0.0,34.0190425105,29,29,internal_timestamp,390.890014648,29,29,487010,1450722730,6.38329982758,29,29,3659711530.49
"('2690',)",34.0153007507,1,0,1028.52585448,29,29,2,3.40153007507,29,13,3724598993.59,3724598993.67,3659711541.48,44.36829,-124.9528,0.0,34.0188589195,29,29,internal_timestamp,389.820007324,29,29,481287,1450722741,6.3857998848,29,29,3659711541.48
"('2691',)",34.0171012878,1,0,1028.52119996,29,29,2,3.40171012878,29,13,3724598993.59,3724598993.67,3659711552.49,44.36829,-124.9528,0.0,34.0191599195,29,29,internal_timestamp,388.820007324,29,29,487765,1450722752,6.38800001144,29,29,3659711552.49
"('2692',)",34.0215988159,1,0,1028.51552961,29,29,2,3.40215988159,29,13,3724598993.59,3724598993.67,3659711563.48,44.36829,-124.9528,0.0,34.018664205,29,29,internal_timestamp,387.850006104,29,29,484011,1450722763,6.39400005341,29,29,3659711563.48
"('2693',)",34.0245018005,1,0,1028.5104394,29,29,2,3.40245018005,29,13,3724598993.59,3724598993.67,3659711574.49,44.36829,-124.9528,0.0,34.0190311224,29,29,internal_timestamp,386.779998779,29,29,490818,1450722774,6.39739990234,29,29,3659711574.49
"('2694',)",34.0299987793,1,0,1028.50398044,29,29,2,3.40299987793,29,13,3724598993.59,3724598993.67,3659711585.49,44.36829,-124.9528,0.0,34.0189571699,29,29,internal_timestamp,385.589996338,29,29,486311,1450722785,6.40420007706,29,29,3659711585.49
"('2695',)",34.0332984924,1,0,1028.49756916,29,29,2,3.40332984924,29,13,3724598993.59,3724598993.67,3659711596.49,44.36829,-124.9528,0.0,34.0184163202,29,29,internal_timestamp,384.429992676,29,29,493192,1450722796,6.40899991989,29,29,3659711596.49
"('2696',)",34.0383987427,1,0,1028.4915274,29,29,2,3.40383987427,29,13,3724598993.59,3724598993.67,3659711607.49,44.36829,-124.9528,0.0,34.0179226726,29,29,internal_timestamp,383.399993896,29,29,487859,1450722807,6.4156999588,29,29,3659711607.49
"('2697',)",34.0391998291,1,0,1028.48698785,29,29,2,3.40391998291,29,13,3724598993.59,3724598993.67,3659711618.49,44.36829,-124.9528,0.0,34.0178792241,29,29,internal_timestamp,382.459991455,29,29,493765,1450722818,6.4170999527,29,29,3659711618.49
"('2698',)",34.0427017212,1,0,1028.48235737,29,29,2,3.40427017212,29,13,3724598993.59,3724598993.67,3659711629.51,44.36829,-124.9528,0.0,34.0174861142,29,29,internal_timestamp,381.660003662,29,29,506351,1450722829,6.42180013657,29,29,3659711629.51
"('2699',)",34.0443000793,1,0,1028.47894421,29,29,2,3.40443000793,29,13,3724598993.59,3724598993.67,3659711640.5,44.36829,-124.9528,0.0,34.0178376052,29,29,internal_timestamp,380.910003662,29,29,495877,1450722840,6.42360019684,29,29,3659711640.5
"('2700',)",34.0493011475,1,0,1028.47313702,29,29,2,3.40493011475,29,13,3724598993.59,3724598993.67,3659711651.5,44.36829,-124.9528,0.0,34.0164253312,29,29,internal_timestamp,380.109985352,29,29,501813,1450722851,6.4310002327,29,29,3659711651.5
"('2701',)",34.070098877,1,0,1028.46735604,29,29,2,3.4070098877,29,13,3724598993.59,3724598993.67,3659711662.5,44.36829,-124.9528,0.0,34.0188451577,29,29,internal_timestamp,379.079986572,29,29,497049,1450722862,6.45230007172,29,29,3659711662.5
"('2702',)",34.07970047,1,0,1028.45623447,29,29,2,3.407970047,29,13,3724598993.59,3724598993.67,3659711673.49,44.36829,-124.9528,0.0,34.0138261839,29,29,internal_timestamp,378.010009766,29,29,493185,1450722873,6.4685997963,29,29,3659711673.49
"('2703',)",34.0856018066,1,0,1028.45040295,29,29,2,3.40856018066,29,13,3724598993.59,3724598993.67,3659711684.5,44.36829,-124.9528,0.0,34.0133950111,29,29,internal_timestamp,377.040008545,29,29,502027,1450722884,6.47609996796,29,29,3659711684.5
"('2704',)",34.0856018066,1,0,1028.44635284,29,29,2,3.40856018066,29,13,3724598993.59,3724598993.67,3659711695.5,44.36829,-124.9528,0.0,34.0136448937,29,29,internal_timestamp,376.119995117,29,29,496853,1450722895,6.47629976273,29,29,3659711695.5
"('2705',)",34.0856018066,1,0,1028.44231038,29,29,2,3.40856018066,29,13,3724598993.59,3724598993.67,3659711706.5,44.36829,-124.9528,0.0,34.0140035249,29,29,internal_timestamp,375.179992676,29,29,503665,1450722906,6.47639989853,29,29,3659711706.5
"('2706',)",34.1104011536,1,0,1028.42996599,29,29,2,3.41104011536,29,13,3724598993.59,3724598993.67,3659711717.5,44.36829,-124.9528,0.0,34.0093682852,29,29,internal_timestamp,374.279998779,29,29,500528,1450722917,6.50920009613,29,29,3659711717.5
"('2707',)",34.1240005493,1,0,1028.427075,29,29,2,3.41240005493,29,13,3724598993.59,3724598993.67,3659711728.51,44.36829,-124.9528,0.0,34.0129542888,29,29,internal_timestamp,373.399993896,29,29,508796,1450722928,6.52120018005,29,29,3659711728.51
"('2708',)",34.1271018982,1,0,1028.42090524,29,29,2,3.41271018982,29,13,3724598993.59,3724598993.67,3659711739.51,44.36829,-124.9528,0.0,34.0103845685,29,29,internal_timestamp,372.690002441,29,29,506072,1450722939,6.52759981155,29,29,3659711739.51
"('2709',)",34.1181983948,1,0,1028.42088781,29,29,2,3.41181983948,29,13,3724598993.59,3724598993.67,3659711750.5,44.36829,-124.9528,0.0,34.0124826063,29,29,internal_timestamp,371.970001221,29,29,499353,1450722950,6.51590013504,29,29,3659711750.5
"('2710',)",34.1319999695,1,0,1028.41280616,29,29,2,3.41319999695,29,13,3724598993.59,3724598993.67,3659711761.5,44.36829,-124.9528,0.0,34.0095500561,29,29,internal_timestamp,371.279998779,29,29,504405,1450722961,6.53459978104,29,29,3659711761.5
"('2711',)",34.138999939,1,0,1028.40936217,29,29,2,3.4138999939,29,13,3724598993.59,3724598993.67,3659711772.51,44.36829,-124.9528,0.0,34.010276015,29,29,internal_timestamp,370.630004883,29,29,511284,1450722972,6.54199981689,29,29,3659711772.51
"('2712',)",34.1526985168,1,0,1028.40626979,29,29,2,3.41526985168,29,13,3724598993.59,3724598993.67,3659711783.51,44.36829,-124.9528,0.0,34.0124597173,29,29,internal_timestamp,369.989990234,29,29,505464,1450722983,6.55539989471,29,29,3659711783.51
"('2713',)",34.1693000793,1,0,1028.39513553,29,29,2,3.41693000793,29,13,3724598993.59,3724598993.67,3659711794.51,44.36829,-124.9528,0.0,34.0072162287,29,29,internal_timestamp,369.200012207,29,29,511805,1450722994,6.57959985733,29,29,3659711794.51
"('2714',)",34.1777992249,1,0,1028.39055642,29,29,2,3.41777992249,29,13,3724598993.59,3724598993.67,3659711805.52,44.36829,-124.9528,0.0,34.0070242245,29,29,internal_timestamp,368.540008545,29,29,516865,1450723005,6.58960008621,29,29,3659711805.52
"('2715',)",34.1805992126,1,0,1028.38655511,29,29,2,3.41805992126,29,13,3724598993.59,3724598993.67,3659711816.51,44.36829,-124.9528,0.0,34.0066943521,29,29,internal_timestamp,367.839996338,29,29,510243,1450723016,6.59340000153,29,29,3659711816.51
"('2716',)",34.1841011047,1,0,1028.38432996,29,29,2,3.41841011047,29,13,3724598993.59,3724598993.67,3659711827.51,44.36829,-124.9528,0.0,34.0074446926,29,29,internal_timestamp,367.329986572,29,29,513768,1450723027,6.59679985046,29,29,3659711827.51
"('2717',)",34.1824989319,1,0,1028.38254122,29,29,2,3.41824989319,29,13,3724598993.59,3724598993.68,3659711838.51,44.36829,-124.9528,0.0,34.0078038019,29,29,internal_timestamp,366.820007324,29,29,507916,1450723038,6.59490013123,29,29,3659711838.51
"('2718',)",34.1853981018,1,0,1028.37994459,29,29,2,3.41853981018,29,13,3724598993.59,3724598993.68,3659711849.51,44.36829,-124.9528,0.0,34.0076506875,29,29,internal_timestamp,366.390014648,29,29,513258,1450723049,6.59849977493,29,29,3659711849.51
"('2719',)",34.185798645,1,0,1028.37775819,29,29,2,3.4185798645,29,13,3724598993.59,3724598993.71,3659711860.52,44.36829,-124.9528,0.0,34.007618452,29,29,internal_timestamp,365.940002441,29,29,515507,1450723060,6.59919977188,29,29,3659711860.52
"('2720',)",34.1847991943,1,0,1028.37604404,29,29,2,3.41847991943,29,13,3724598993.59,3724598993.62,3659711871.52,44.36829,-124.9528,0.0,34.007708521,29,29,internal_timestamp,365.519989014,29,29,520765,1450723071,6.59819984436,29,29,3659711871.52
"('2721',)",34.1893005371,1,0,1028.37248824,29,29,2,3.41893005371,29,13,3724598993.59,3724598993.62,3659711882.52,44.36829,-124.9528,0.0,34.0072935717,29,29,internal_timestamp,364.989990234,29,29,515089,1450723082,6.60389995575,29,29,3659711882.52
"('2722',)",34.1884002686,1,0,1028.37321118,29,29,2,3.41884002686,29,13,3724598993.59,3724598993.62,3659711893.52,44.36829,-124.9528,0.0,34.0077703874,29,29,internal_timestamp,365.019989014,29,29,520101,1450723093,6.60239982605,29,29,3659711893.52
"('2723',)",34.1911010742,1,0,1028.37113966,29,29,2,3.41911010742,29,13,3724598993.59,3724598993.62,3659711904.53,44.36829,-124.9528,0.0,34.0070968205,29,29,internal_timestamp,364.799987793,29,29,526041,1450723104,6.6062002182,29,29,3659711904.53
"('2724',)",34.1921005249,1,0,1028.36916404,29,29,2,3.41921005249,29,13,3724598993.59,3724598993.62,3659711915.52,44.36829,-124.9528,0.0,34.0075431964,29,29,internal_timestamp,364.320007324,29,29,520591,1450723115,6.60710000992,29,29,3659711915.52
"('2725',)",34.1948013306,1,0,1028.36559845,29,29,2,3.41948013306,29,13,3724598993.59,3724598993.62,3659711926.53,44.36829,-124.9528,0.0,34.0067137286,29,29,internal_timestamp,363.809997559,29,29,525707,1450723126,6.6111998558,29,29,3659711926.53
"('2726',)",34.2015991211,1,0,1028.36212465,29,29,2,3.42015991211,29,13,3724598993.59,3724598993.62,3659711937.52,44.36829,-124.9528,0.0,34.0064244988,29,29,internal_timestamp,363.350006104,29,29,521687,1450723137,6.61929988861,29,29,3659711937.52
"('2727',)",34.2033004761,1,0,1028.35957104,29,29,2,3.42033004761,29,13,3724598993.59,3724598993.62,3659711948.53,44.36829,-124.9528,0.0,34.0064669333,29,29,internal_timestamp,362.850006104,29,29,526930,1450723148,6.62139987946,29,29,3659711948.53
"('2728',)",34.2025985718,1,0,1028.35873805,29,29,2,3.42025985718,29,13,3724598993.59,3724598993.62,3659711959.53,44.36829,-124.9528,0.0,34.0067041747,29,29,internal_timestamp,362.600006104,29,29,525365,1450723159,6.62050008774,29,29,3659711959.53
"('2729',)",34.2010002136,1,0,1028.3590884,29,29,2,3.42010002136,29,13,3724598993.59,3724598993.62,3659711970.52,44.36829,-124.9528,0.0,34.0067115535,29,29,internal_timestamp,362.619995117,29,29,521814,1450723170,6.61870002747,29,29,3659711970.52
"('2730',)",34.2038993835,1,0,1028.35864423,29,29,2,3.42038993835,29,13,3724598993.59,3724598993.62,3659711981.53,44.36829,-124.9528,0.0,34.0076250728,29,29,internal_timestamp,362.440002441,29,29,530275,1450723181,6.62109994888,29,29,3659711981.53
"('2731',)",34.2042999268,1,0,1028.35592423,29,29,2,3.42042999268,29,13,3724598993.59,3724598993.62,3659711992.53,44.36829,-124.9528,0.0,34.0066668069,29,29,internal_timestamp,362.059997559,29,29,526426,1450723192,6.62270021439,29,29,3659711992.53
"('2732',)",34.2028007507,1,0,1028.35429668,29,29,2,3.42028007507,29,13,3724598993.59,3724598993.62,3659712003.53,44.36829,-124.9528,0.0,34.0063643735,29,29,internal_timestamp,361.720001221,29,29,531569,1450723203,6.62150001526,29,29,3659712003.53
"('2733',)",34.204498291,1,0,1028.35339973,29,29,2,3.4204498291,29,13,3724598993.59,3724598993.62,3659712014.53,44.36829,-124.9528,0.0,34.0070884245,29,29,internal_timestamp,361.440002441,29,29,526925,1450723214,6.62279987335,29,29,3659712014.53
"('2734',)",34.2066993713,1,0,1028.35150294,29,29,2,3.42066993713,29,13,3724598993.59,3724598993.62,3659712025.53,44.36829,-124.9528,0.0,34.0066696308,29,29,internal_timestamp,361.190002441,29,29,533242,1450723225,6.62580013275,29,29,3659712025.53
"('2735',)",34.2074012756,1,0,1028.35137747,29,29,2,3.42074012756,29,13,3724598993.59,3724598993.62,3659712036.53,44.36829,-124.9528,0.0,34.0066529899,29,29,internal_timestamp,361.190002441,29,29,529175,1450723236,6.62659978867,29,29,3659712036.53
"('2736',)",34.2062988281,1,0,1028.35121309,29,29,2,3.42062988281,29,13,3724598993.59,3724598993.62,3659712047.53,44.36829,-124.9528,0.0,34.0064400256,29,29,internal_timestamp,361.160003662,29,29,533143,1450723247,6.62559986115,29,29,3659712047.53
"('2737',)",34.2088012695,1,0,1028.34979609,29,29,2,3.42088012695,29,13,3724598993.59,3724598993.62,3659712058.54,44.36829,-124.9528,0.0,34.0064388292,29,29,internal_timestamp,360.940002441,29,29,537126,1450723258,6.62849998474,29,29,3659712058.54
"('2738',)",34.2106018066,1,0,1028.34785105,29,29,2,3.42106018066,29,13,3724598993.59,3724598993.62,3659712069.53,44.36829,-124.9528,0.0,34.0062012946,29,29,internal_timestamp,360.630004883,29,29,533343,1450723269,6.63089990616,29,29,3659712069.53
"('2739',)",34.2107009888,1,0,1028.34677619,29,29,2,3.42107009888,29,13,3724598993.59,3724598993.62,3659712080.54,44.36829,-124.9528,0.0,34.0066642088,29,29,internal_timestamp,360.309997559,29,29,540416,1450723280,6.63070011139,29,29,3659712080.54
"('2740',)",34.2151985168,1,0,1028.34385328,29,29,2,3.42151985168,29,13,3724598993.59,3724598993.62,3659712091.53,44.36829,-124.9528,0.0,34.0062799324,29,29,internal_timestamp,359.910003662,29,29,533140,1450723291,6.63630008698,29,29,3659712091.53
"('2741',)",34.2187004089,1,0,1028.34128928,29,29,2,3.42187004089,29,13,3724598993.59,3724598993.62,3659712102.54,44.36829,-124.9528,0.0,34.0053122035,29,29,internal_timestamp,359.670013428,29,29,537081,1450723302,6.64130020142,29,29,3659712102.54
"('2742',)",34.2251014709,1,0,1028.34001817,29,29,2,3.42251014709,29,13,3724598993.59,3724598993.62,3659712113.54,44.36829,-124.9528,0.0,34.0052756727,29,29,internal_timestamp,359.619995117,29,29,541729,1450723313,6.64849996567,29,29,3659712113.54
"('2743',)",34.2251014709,1,0,1028.34020181,29,29,2,3.42251014709,29,13,3724598993.63,3724598993.64,3659712114.54,44.36829,-124.9528,0.0,34.0054735298,29,29,internal_timestamp,359.619995117,29,29,537199,1450723314,6.6483001709,29,29,3659712114.54
"('2744',)",34.2270011902,1,0,1028.33948213,29,29,2,3.42270011902,29,13,3724598993.63,3724598993.65,3659712146.18,44.36829,-124.9528,0.0,34.0041172586,29,29,internal_timestamp,359.799987793,29,29,183293,1450723346,6.65170001984,29,29,3659712146.18
"('2745',)",34.2164001465,1,0,1028.3491538,29,29,2,3.42164001465,29,13,3724598993.63,3724598993.65,3659712157.09,44.36829,-124.9528,0.0,34.0061285162,29,29,internal_timestamp,361.119995117,29,29,88500,1450723357,6.63719987869,29,29,3659712157.09
"('2746',)",34.2025985718,1,0,1028.36379352,29,29,2,3.42025985718,29,13,3724598993.63,3724598993.65,3659712168.09,44.36829,-124.9528,0.0,34.0068877048,29,29,internal_timestamp,363.649993896,29,29,93317,1450723368,6.61980009079,29,29,3659712168.09
"('2747',)",34.1931991577,1,0,1028.37895591,29,29,2,3.41931991577,29,13,3724598993.63,3724598993.65,3659712179.1,44.36829,-124.9528,0.0,34.0085039926,29,29,internal_timestamp,366.269989014,29,29,99492,1450723379,6.60640001297,29,29,3659712179.1
"('2748',)",34.1875991821,1,0,1028.39210993,29,29,2,3.41875991821,29,13,3724598993.63,3724598993.65,3659712190.09,44.36829,-124.9528,0.0,34.0088988196,29,29,internal_timestamp,368.829986572,29,29,94173,1450723390,6.59849977493,29,29,3659712190.09
"('2749',)",34.1772003174,1,0,1028.40557339,29,29,2,3.41772003174,29,13,3724598993.63,3724598993.65,3659712201.1,44.36829,-124.9528,0.0,34.0085164183,29,29,internal_timestamp,371.450012207,29,29,102102,1450723401,6.58599996567,29,29,3659712201.1
"('2750',)",34.1545982361,1,0,1028.42483268,29,29,2,3.41545982361,29,13,3724598993.63,3724598993.65,3659712212.1,44.36829,-124.9528,0.0,34.0122757514,29,29,internal_timestamp,374.079986572,29,29,98138,1450723412,6.55569982529,29,29,3659712212.1
"('2751',)",34.1043014526,1,0,1028.44958553,29,29,2,3.41043014526,29,29,3724598993.63,3724598993.65,3659712223.11,44.36829,-124.9528,0.0,34.0167583418,29,29,internal_timestamp,376.820007324,29,29,105003,1450723423,6.49370002747,29,29,3659712223.11
"('2752',)",34.0965003967,1,0,1028.46330918,29,29,2,3.40965003967,29,29,3724598993.63,3724598993.65,3659712234.1,44.36829,-124.9528,0.0,34.0163972828,29,29,internal_timestamp,379.579986572,29,29,102113,1450723434,6.48400020599,29,29,3659712234.1
"('2753',)",34.0951004028,1,0,1028.47597122,29,29,2,3.40951004028,29,29,3724598993.63,3724598993.65,3659712245.11,44.36829,-124.9528,0.0,34.0157655077,29,29,internal_timestamp,382.380004883,29,29,107580,1450723445,6.48169994354,29,29,3659712245.11
"('2754',)",34.0646018982,1,0,1028.49676348,29,29,2,3.40646018982,29,29,3724598993.63,3724598993.65,3659712256.1,44.36829,-124.9528,0.0,34.0185709333,29,29,internal_timestamp,385.269989014,29,29,101448,1450723456,6.44339990616,29,29,3659712256.1
"('2755',)",34.0514984131,1,0,1028.51350365,29,29,2,3.40514984131,29,29,3724598993.63,3724598993.65,3659712267.11,44.36829,-124.9528,0.0,34.0201273741,29,29,internal_timestamp,388.119995117,29,29,107657,1450723467,6.42579984665,29,29,3659712267.11
"('2756',)",34.0340995789,1,0,1028.53013768,29,29,2,3.40340995789,29,29,3724598993.63,3724598993.65,3659712278.1,44.36829,-124.9528,0.0,34.0210021697,29,29,internal_timestamp,390.940002441,29,29,102601,1450723478,6.40409994125,29,29,3659712278.1
"('2757',)",34.0233001709,1,0,1028.54569523,29,29,2,3.40233001709,29,29,3724598993.63,3724598993.65,3659712289.11,44.36829,-124.9528,0.0,34.0215203173,29,29,internal_timestamp,393.820007324,29,29,110620,1450723489,6.39010000229,29,29,3659712289.11
"('2758',)",34.0052986145,1,0,1028.56217132,29,29,2,3.40052986145,29,29,3724598993.63,3724598993.65,3659712300.11,44.36829,-124.9528,0.0,34.0216757094,29,29,internal_timestamp,396.730010986,29,29,109253,1450723500,6.36840009689,29,29,3659712300.11
"('2759',)",33.979801178,1,0,1028.58305401,29,29,2,3.3979801178,29,29,3724598993.63,3724598993.65,3659712311.11,44.36829,-124.9528,0.0,34.024890077,29,29,internal_timestamp,399.730010986,29,29,110641,1450723511,6.33519983292,29,29,3659712311.11
"('2760',)",33.9625015259,1,0,1028.60126131,29,29,2,3.39625015259,29,29,3724598993.63,3724598993.65,3659712322.11,44.36829,-124.9528,0.0,34.0267896543,29,29,internal_timestamp,402.690002441,29,29,105962,1450723522,6.3125,29,29,3659712322.11
"('2761',)",33.9460983276,1,0,1028.61874612,29,29,2,3.39460983276,29,29,3724598993.63,3724598993.65,3659712333.11,44.36829,-124.9528,0.0,34.0283150793,29,29,internal_timestamp,405.600006104,29,29,111668,1450723533,6.29120016098,29,29,3659712333.11
"('2762',)",33.9249000549,1,0,1028.63712338,29,29,2,3.39249000549,29,29,3724598993.63,3724598993.65,3659712344.11,44.36829,-124.9528,0.0,34.0298606866,29,29,internal_timestamp,408.540008545,29,29,109230,1450723544,6.26450014114,29,29,3659712344.11
"('2763',)",33.9226989746,1,0,1028.65141467,29,29,2,3.39226989746,29,29,3724598993.63,3724598993.65,3659712355.11,44.36829,-124.9528,0.0,34.0301550096,29,29,internal_timestamp,411.480010986,29,29,114799,1450723555,6.26030015945,29,29,3659712355.11
"('2764',)",33.9150009155,1,0,1028.66674239,29,29,2,3.39150009155,29,29,3724598993.63,3724598993.65,3659712366.11,44.36829,-124.9528,0.0,34.0307051835,29,29,internal_timestamp,414.410003662,29,29,110604,1450723566,6.24970006943,29,29,3659712366.11
"('2765',)",33.8965988159,1,0,1028.68736159,29,29,2,3.38965988159,29,29,3724598993.63,3724598993.65,3659712377.12,44.36829,-124.9528,0.0,34.0349455375,29,29,internal_timestamp,417.390014648,29,29,117707,1450723577,6.22340011597,29,29,3659712377.12
"('2766',)",33.887298584,1,0,1028.70367723,29,29,2,3.3887298584,29,29,3724598993.63,3724598993.65,3659712388.11,44.36829,-124.9528,0.0,34.0362998726,29,29,internal_timestamp,420.320007324,29,29,113418,1450723588,6.21019983292,29,29,3659712388.11
