obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('523',)",3772356471.3,4,31.2814998627,3773757810.72,3773757810.76,3772356471.3,0.0,internal_timestamp,1909.20996094,301114,1563367671,2.01719999313,3.12814998627,34.5781423559,1036.46517496,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('524',)",3772356491.3,4,31.2817001343,3773757810.72,3773757810.76,3772356491.3,0.0,internal_timestamp,1903.81994629,298069,1563367691,2.02069997787,3.12817001343,34.577325715,1036.43970121,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('525',)",3772356511.3,4,31.2875995636,3773757810.72,3773757810.76,3772356511.3,0.0,internal_timestamp,1898.4699707,295829,1563367711,2.0313000679,3.12875995636,34.575913556,1036.41302456,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('526',)",3772356531.32,4,31.2877998352,3773757810.72,3773757810.76,3772356531.32,0.0,internal_timestamp,1893.10998535,315498,1563367731,2.03480005264,3.12877998352,34.5750837568,1036.38767291,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('527',)",3772356551.3,4,31.2856006622,3773757810.72,3773757810.76,3772356551.3,0.0,internal_timestamp,1887.76000977,299426,1563367751,2.03439998627,3.12856006622,34.5754657784,1036.36381885,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('528',)",3772356571.29,4,31.2840995789,3773757810.72,3773757810.76,3772356571.29,0.0,internal_timestamp,1882.48999023,293435,1563367771,2.0353000164,3.12840995789,34.5752786103,1036.33970917,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('529',)",3772356591.3,4,31.2842998505,3773757810.72,3773757810.76,3772356591.3,0.0,internal_timestamp,1877.13000488,300388,1563367791,2.03850007057,3.12842998505,34.5747720836,1036.31464367,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('530',)",3772356611.3,4,31.2824993134,3773757810.72,3773757810.76,3772356611.3,0.0,internal_timestamp,1871.77001953,297034,1563367811,2.03880000114,3.12824993134,34.5749045185,1036.29045039,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('531',)",3772356631.28,4,31.2844009399,3773757810.72,3773757810.76,3772356631.28,0.0,internal_timestamp,1866.43005371,282255,1563367831,2.04430007935,3.12844009399,34.5740247393,1036.26488297,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('532',)",3772356651.28,4,31.2908992767,3773757810.72,3773757810.76,3772356651.28,0.0,internal_timestamp,1861.06005859,281626,1563367851,2.0569999218,3.12908992767,34.5711211329,1036.23666412,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('533',)",3772356671.3,4,31.2922992706,3773757810.72,3773757810.76,3772356671.3,0.0,internal_timestamp,1855.73999023,299673,1563367871,2.06100010872,3.12922992706,34.5712183441,1036.2121445,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('534',)",3772356691.31,4,31.293800354,3773757810.72,3773757810.76,3772356691.31,0.0,internal_timestamp,1850.31005859,305618,1563367891,2.06640005112,3.1293800354,34.5700003457,1036.18591186,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('535',)",3772356711.3,4,31.2956008911,3773757810.72,3773757810.76,3772356711.3,0.0,internal_timestamp,1844.93005371,302468,1563367911,2.07159996033,3.12956008911,34.5693400196,1036.16036785,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('536',)",3772356731.3,4,31.2989997864,3773757810.72,3773757810.76,3772356731.3,0.0,internal_timestamp,1839.58996582,301053,1563367931,2.07940006256,3.12989997864,34.5678480061,1036.13401635,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('537',)",3772356751.31,4,31.300699234,3773757810.72,3773757810.76,3772356751.31,0.0,internal_timestamp,1834.15002441,306397,1563367951,2.08439993858,3.1300699234,34.5673085219,1036.10831826,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('538',)",3772356771.3,4,31.3047008514,3773757810.72,3773757810.76,3772356771.3,0.0,internal_timestamp,1828.97998047,299459,1563367971,2.09310007095,3.13047008514,34.5655127429,1036.08238007,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('539',)",3772356791.3,4,31.3036003113,3773757810.72,3773757810.76,3772356791.3,0.0,internal_timestamp,1823.75,303425,1563367991,2.09470009804,3.13036003113,34.5650604515,1036.05813193,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('540',)",3772356811.3,4,31.3036994934,3773757810.72,3773757810.76,3772356811.3,0.0,internal_timestamp,1818.35998535,302681,1563368011,2.09770011902,3.13036994934,34.5646679659,1036.03302525,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('541',)",3772356831.32,4,31.3022003174,3773757810.72,3773757810.77,3772356831.32,0.0,internal_timestamp,1813.06005859,319686,1563368031,2.09879994392,3.13022003174,34.5642968411,1036.00858327,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('542',)",3772356851.31,4,31.304599762,3773757810.72,3773757810.77,3772356851.31,0.0,internal_timestamp,1807.57995605,307028,1563368051,2.10509991646,3.1304599762,34.5632535541,1035.98213208,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('543',)",3772356871.3,4,31.3073005676,3773757810.72,3773757810.77,3772356871.3,0.0,internal_timestamp,1802.26000977,303763,1563368071,2.11129999161,3.13073005676,34.5626078712,1035.95673054,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('544',)",3772356891.3,4,31.3101005554,3773757810.72,3773757810.77,3772356891.3,0.0,internal_timestamp,1796.93005371,300582,1563368091,2.1180999279,3.13101005554,34.5614493488,1035.93080225,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('545',)",3772356911.3,4,31.3092002869,3773757810.72,3773757810.77,3772356911.3,0.0,internal_timestamp,1791.51000977,298102,1563368111,2.1194999218,3.13092002869,34.561557049,1035.90614654,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('546',)",3772356931.3,4,31.3092002869,3773757810.72,3773757810.77,3772356931.3,0.0,internal_timestamp,1786.18994141,296406,1563368131,2.12260007858,3.13092002869,34.5609063995,1035.88112892,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('547',)",3772356951.3,4,31.3099002838,3773757810.72,3773757810.77,3772356951.3,0.0,internal_timestamp,1780.77001953,304844,1563368151,2.1263999939,3.13099002838,34.5604191641,1035.85569652,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('548',)",3772356971.3,4,31.3129997253,3773757810.72,3773757810.77,3772356971.3,0.0,internal_timestamp,1775.36999512,302867,1563368171,2.13369989395,3.13129997253,34.559133004,1035.82928002,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('549',)",3772356991.3,4,31.3132991791,3773757810.72,3773757810.77,3772356991.3,0.0,internal_timestamp,1769.97998047,302583,1563368191,2.13680005074,3.13132991791,34.5588876956,1035.80425614,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('550',)",3772357011.31,4,31.3148994446,3773757810.72,3773757810.77,3772357011.31,0.0,internal_timestamp,1764.47998047,310502,1563368211,2.14240002632,3.13148994446,34.5576271451,1035.7776053,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('551',)",3772357031.31,4,31.320400238,3773757810.72,3773757810.77,3772357031.31,0.0,internal_timestamp,1759.07995605,307329,1563368231,2.15240001678,3.1320400238,34.5564092949,1035.75088336,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('552',)",3772357051.3,4,31.3195991516,3773757810.72,3773757810.77,3772357051.3,0.0,internal_timestamp,1753.64001465,303258,1563368251,2.15440011024,3.13195991516,34.5560148045,1035.72563866,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('553',)",3772357071.3,4,31.317899704,3773757810.72,3773757810.77,3772357071.3,0.0,internal_timestamp,1748.25,301067,1563368271,2.15459990501,3.1317899704,34.556414983,1035.70147108,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('554',)",3772357091.31,4,31.3166007996,3773757810.72,3773757810.77,3772357091.31,0.0,internal_timestamp,1742.80004883,306943,1563368291,2.15599989891,3.13166007996,34.5560569869,1035.67628044,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('555',)",3772357111.3,4,31.3199996948,3773757810.72,3773757810.77,3772357111.3,0.0,internal_timestamp,1737.48999023,304830,1563368311,2.16380000114,3.13199996948,34.5545652499,1035.6500228,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('556',)",3772357131.3,4,31.3227005005,3773757810.72,3773757810.77,3772357131.3,0.0,internal_timestamp,1732.04003906,302286,1563368331,2.17039990425,3.13227005005,34.5535684639,1035.62366977,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('557',)",3772357151.3,4,31.3204994202,3773757810.72,3773757810.77,3772357151.3,0.0,internal_timestamp,1726.63000488,302588,1563368351,2.17030000687,3.13204994202,34.5536868262,1035.59921802,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('558',)",3772357171.3,4,31.3206996918,3773757810.72,3773757810.77,3772357171.3,0.0,internal_timestamp,1721.20996094,304702,1563368371,2.17370009422,3.13206996918,34.5530230421,1035.5736619,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('559',)",3772357191.3,4,31.322599411,3773757810.72,3773757810.77,3772357191.3,0.0,internal_timestamp,1715.77001953,304798,1563368391,2.17939996719,3.1322599411,34.552001362,1035.54744244,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('560',)",3772357211.3,4,31.3271999359,3773757810.72,3773757810.77,3772357211.3,0.0,internal_timestamp,1710.41003418,303088,1563368411,2.18819999695,3.13271999359,34.5509459598,1035.52116823,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('561',)",3772357231.3,4,31.3323993683,3773757810.72,3773757810.77,3772357231.3,0.0,internal_timestamp,1705.02001953,302756,1563368431,2.19849991798,3.13323993683,34.5490406608,1035.4938986,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('562',)",3772357251.3,4,31.3334999084,3773757810.72,3773757810.77,3772357251.3,0.0,internal_timestamp,1699.57995605,300101,1563368451,2.20289993286,3.13334999084,34.5484278598,1035.46815923,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('563',)",3772357271.3,4,31.3351993561,3773757810.72,3773757810.77,3772357271.3,0.0,internal_timestamp,1694.20996094,299661,1563368471,2.20770001411,3.13351993561,34.5480884258,1035.44290126,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('564',)",3772357291.3,4,31.3369998932,3773757810.72,3773757810.77,3772357291.3,0.0,internal_timestamp,1688.85998535,302665,1563368491,2.21309995651,3.13369998932,34.5472238707,1035.41724366,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('565',)",3772357311.3,4,31.3363990784,3773757810.72,3773757810.77,3772357311.3,0.0,internal_timestamp,1683.47998047,300684,1563368511,2.21490001678,3.13363990784,34.5472705606,1035.3926167,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('566',)",3772357331.3,4,31.3348007202,3773757810.72,3773757810.77,3772357331.3,0.0,internal_timestamp,1678.08996582,298048,1563368531,2.21609997749,3.13348007202,34.5467402584,1035.36756253,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('567',)",3772357351.31,4,31.3328990936,3773757810.72,3773757810.77,3772357351.31,0.0,internal_timestamp,1672.72998047,308001,1563368551,2.21609997749,3.13328990936,34.5471039698,1035.34349651,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('568',)",3772357371.31,4,31.3356990814,3773757810.72,3773757810.77,3772357371.31,0.0,internal_timestamp,1667.5300293,306377,1563368571,2.22300004959,3.13356990814,34.5457928461,1035.31797363,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('569',)",3772357391.31,4,31.3400993347,3773757810.72,3773757810.77,3772357391.31,0.0,internal_timestamp,1662.13000488,308055,1563368591,2.23200011253,3.13400993347,34.5443051811,1035.29113876,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('570',)",3772357411.31,4,31.3400993347,3773757810.72,3773757810.77,3772357411.31,0.0,internal_timestamp,1656.83996582,309557,1563368611,2.23440003395,3.13400993347,34.5444079697,1035.26687932,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('571',)",3772357431.31,4,31.3418006897,3773757810.72,3773757810.77,3772357431.31,0.0,internal_timestamp,1651.5,310139,1563368631,2.24020004272,3.13418006897,34.5429961419,1035.24077352,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('572',)",3772357451.31,4,31.3411998749,3773757810.72,3773757810.77,3772357451.31,0.0,internal_timestamp,1646.16003418,309937,1563368651,2.242000103,3.13411998749,34.5430291565,1035.21630294,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('573',)",3772357471.33,4,31.3418006897,3773757810.72,3773757810.77,3772357471.33,0.0,internal_timestamp,1640.86999512,334102,1563368671,2.24620008469,3.13418006897,34.5419513946,1035.190883,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('574',)",3772357491.31,4,31.3470001221,3773757810.72,3773757810.77,3772357491.31,0.0,internal_timestamp,1635.52001953,305682,1563368691,2.25620007515,3.13470001221,34.5403554518,1035.16405846,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('575',)",3772360291.52,4,31.9804000854,3773757810.73,3773757810.76,3772360291.52,0.0,internal_timestamp,930.299987793,524623,1563371491,3.51300001144,3.19804000854,34.3368472282,1031.62823338,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('576',)",3772360311.53,4,31.9799995422,3773757810.73,3773757810.76,3772360311.53,0.0,internal_timestamp,928.530029297,530774,1563371511,3.51379990578,3.19799995422,34.3364388365,1031.6196908,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('577',)",3772360331.52,4,31.9829006195,3773757810.73,3773757810.76,3772360331.52,0.0,internal_timestamp,923.640014648,522030,1563371531,3.52150011063,3.19829006195,34.3343462783,1031.59466605,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('578',)",3772360351.53,4,31.9936008453,3773757810.73,3773757810.76,3772360351.53,0.0,internal_timestamp,918.41998291,526323,1563371551,3.54159998894,3.19936008453,34.32875211,1031.56386698,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('579',)",3772360371.52,4,31.9948997498,3773757810.73,3773757810.76,3772360371.52,0.0,internal_timestamp,913.119995117,519639,1563371571,3.54699993134,3.19948997498,34.3273671707,1031.53779391,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('580',)",3772360391.53,4,31.9976997375,3773757810.73,3773757810.76,3772360391.53,0.0,internal_timestamp,907.859985352,533515,1563371591,3.55500006676,3.19976997375,34.3250327589,1031.51083876,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('581',)",3772360411.53,4,32.0,3773757810.73,3773757810.76,3772360411.53,0.0,internal_timestamp,902.650024414,525755,1563371611,3.56380009651,3.2,34.3212423258,1031.48286159,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('582',)",3772360431.53,4,32.0018005371,3773757810.73,3773757810.76,3772360431.53,0.0,internal_timestamp,897.299987793,532077,1563371631,3.57069993019,3.20018005371,34.3189157246,1031.4556245,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('583',)",3772360451.52,4,32.0065002441,3773757810.73,3773757810.76,3772360451.52,0.0,internal_timestamp,891.960021973,524411,1563371651,3.58249998093,3.20065002441,34.3149171464,1031.42652243,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('584',)",3772360471.53,4,32.0093002319,3773757810.73,3773757810.76,3772360471.53,0.0,internal_timestamp,886.650024414,528470,1563371671,3.59200000763,3.20093002319,34.3110458479,1031.3979336,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('585',)",3772360491.53,4,32.0145988464,3773757810.73,3773757810.76,3772360491.53,0.0,internal_timestamp,881.380004883,526409,1563371691,3.60279989243,3.20145988464,34.3087718892,1031.37063276,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('586',)",3772360511.53,4,32.0214004517,3773757810.73,3773757810.76,3772360511.53,0.0,internal_timestamp,876.059997559,530569,1563371711,3.61540007591,3.20214004517,34.306432743,1031.34283325,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('587',)",3772360531.53,4,32.0270004272,3773757810.73,3773757810.76,3772360531.53,0.0,internal_timestamp,870.859985352,528521,1563371731,3.62680006027,3.20270004272,34.3038562721,1031.31554039,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('588',)",3772360551.52,4,32.0339012146,3773757810.73,3773757810.76,3772360551.52,0.0,internal_timestamp,865.530029297,524106,1563371751,3.63940000534,3.20339012146,34.3016416247,1031.28779101,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('589',)",3772360571.53,4,32.0447006226,3773757810.73,3773757810.76,3772360571.53,0.0,internal_timestamp,860.349975586,530914,1563371771,3.65700006485,3.20447006226,34.2987677356,1031.25960733,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('590',)",3772360591.53,4,32.0547981262,3773757810.73,3773757810.76,3772360591.53,0.0,internal_timestamp,855.219970703,526013,1563371791,3.6724998951,3.20547981262,34.2972249503,1031.23295615,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('591',)",3772360611.53,4,32.0583000183,3773757810.73,3773757810.76,3772360611.53,0.0,internal_timestamp,850.119995117,531474,1563371811,3.68169999123,3.20583000183,34.2944013829,1031.20618733,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('592',)",3772360631.52,4,32.0667991638,3773757810.73,3773757810.76,3772360631.52,0.0,internal_timestamp,844.820007324,524678,1563371831,3.69709992409,3.20667991638,34.2911516526,1031.17741617,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('593',)",3772360651.53,4,32.0704994202,3773757810.73,3773757810.76,3772360651.53,0.0,internal_timestamp,839.66998291,528995,1563371851,3.70749998093,3.20704994202,34.2873403704,1031.14949035,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('594',)",3772360671.55,4,32.0745010376,3773757810.73,3773757810.76,3772360671.55,0.0,internal_timestamp,834.450012207,551059,1563371871,3.71589994431,3.20745010376,34.2860087099,1031.12344127,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('595',)",3772360691.53,4,32.0786018372,3773757810.73,3773757810.76,3772360691.53,0.0,internal_timestamp,829.140014648,531772,1563371891,3.7242000103,3.20786018372,34.2849455913,1031.09720127,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('596',)",3772360711.52,4,32.0915985107,3773757810.73,3773757810.76,3772360711.52,0.0,internal_timestamp,824.070007324,524129,1563371911,3.74469995499,3.20915985107,34.2816033283,1031.06879588,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('597',)",3772360731.56,4,32.0936012268,3773757810.73,3773757810.76,3772360731.56,0.0,internal_timestamp,818.75,559606,1563371931,3.74950003624,3.20936012268,34.2817034217,1031.04384729,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('598',)",3772360751.53,4,32.099899292,3773757810.73,3773757810.76,3772360751.53,0.0,internal_timestamp,813.570007324,526932,1563371951,3.76110005379,3.2099899292,34.2797434272,1031.01709588,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('599',)",3772360771.53,4,32.095500946,3773757810.73,3773757810.76,3772360771.53,0.0,internal_timestamp,808.690002441,529774,1563371971,3.76119995117,3.2095500946,34.2769237953,1030.9924244,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('600',)",3772360791.53,4,32.1041984558,3773757810.73,3773757810.76,3772360791.53,0.0,internal_timestamp,805.270019531,534155,1563371991,3.77399992943,3.21041984558,34.2756589738,1030.97416152,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('601',)",3772360811.53,4,32.1143989563,3773757810.73,3773757810.76,3772360811.53,0.0,internal_timestamp,800.5,526421,1563372011,3.79119992256,3.21143989563,34.2722858033,1030.94749336,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
"('602',)",3772360831.53,4,32.1158981323,3773757810.73,3773757810.76,3772360831.53,0.0,internal_timestamp,795.270019531,530905,1563372031,3.79979991913,3.21158981323,34.267790116,1030.91885511,29,29,29,29,1,0,29,13,29,29,29,29,45.82972,-129.75904
