obs,time,deployment,conductivity_millisiemens,driver_timestamp,ingestion_timestamp,internal_timestamp,port_timestamp,preferred_timestamp,pressure,raw_time_microseconds,raw_time_seconds,temp,dpc_ctd_seawater_conductivity,practical_salinity,density,pressure_qc_executed,pressure_qc_results,temp_qc_executed,temp_qc_results,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,density_qc_executed,density_qc_results,practical_salinity_qc_executed,practical_salinity_qc_results,lat,lon
"('1204',)",3659874137.49,2,31.3404006958,3746541027.45,3746541027.53,3659874137.49,0.0,internal_timestamp,2576.62988281,490082,1450885337,1.72619998455,3.13404006958,34.6375700062,1039.5499624,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1205',)",3659874148.49,2,31.3416004181,3746541027.45,3746541027.53,3659874148.49,0.0,internal_timestamp,2579.64990234,489756,1450885348,1.72599995136,3.13416004181,34.6378295895,1039.56366774,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1206',)",3659874159.49,2,31.3418006897,3746541027.45,3746541027.53,3659874159.49,0.0,internal_timestamp,2582.63989258,492096,1450885359,1.72449994087,3.13418006897,34.6382607784,1039.57755767,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1207',)",3659874170.49,2,31.3428001404,3746541027.45,3746541027.53,3659874170.49,0.0,internal_timestamp,2585.66992188,493506,1450885370,1.72409999371,3.13428001404,34.6384830165,1039.59130534,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1208',)",3659874181.49,2,31.3433990479,3746541027.45,3746541027.53,3659874181.49,0.0,internal_timestamp,2588.65991211,485234,1450885381,1.72339999676,3.13433990479,34.6385515529,1039.60479615,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1209',)",3659874192.49,2,31.3441009521,3746541027.45,3746541027.53,3659874192.49,0.0,internal_timestamp,2591.67993164,487293,1450885392,1.72309994698,3.13441009521,34.6383059716,1039.61811741,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1210',)",3659874203.49,2,31.3453006744,3746541027.45,3746541027.53,3659874203.49,0.0,internal_timestamp,2594.69995117,493807,1450885403,1.72300004959,3.13453006744,34.6384601918,1039.63172197,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1211',)",3659874214.49,2,31.3463993073,3746541027.45,3746541027.53,3659874214.49,0.0,internal_timestamp,2597.7199707,493299,1450885414,1.72309994698,3.13463993073,34.6382768817,1039.64503317,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1212',)",3659874225.5,2,31.347700119,3746541027.45,3746541027.53,3659874225.5,0.0,internal_timestamp,2600.70996094,495513,1450885425,1.72300004959,3.1347700119,34.6385704614,1039.65861107,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1213',)",3659874236.5,2,31.3479003906,3746541027.45,3746541027.53,3659874236.5,0.0,internal_timestamp,2603.72998047,496557,1450885436,1.72160005569,3.13479003906,34.6388827561,1039.6725225,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1214',)",3659874247.5,2,31.3486995697,3746541027.45,3746541027.53,3659874247.5,0.0,internal_timestamp,2606.72998047,498342,1450885447,1.72099995613,3.13486995697,34.6390884322,1039.6861462,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1215',)",3659874258.5,2,31.349899292,3746541027.45,3746541027.53,3659874258.5,0.0,internal_timestamp,2609.7800293,500329,1450885458,1.72090005875,3.1349899292,34.6392300166,1039.69987059,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1216',)",3659874269.5,2,31.3512001038,3746541027.45,3746541027.53,3659874269.5,0.0,internal_timestamp,2612.80004883,495486,1450885469,1.72119998932,3.13512001038,34.6390837494,1039.7131779,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1217',)",3659874280.49,2,31.352399826,3746541027.45,3746541027.53,3659874280.49,0.0,internal_timestamp,2615.80004883,492428,1450885480,1.7215000391,3.1352399826,34.6388226551,1039.72630525,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1218',)",3659874291.49,2,31.3539009094,3746541027.45,3746541027.53,3659874291.49,0.0,internal_timestamp,2618.76000977,494714,1450885491,1.72140002251,3.13539009094,34.6393790476,1039.73994976,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1219',)",3659874302.5,2,31.3551006317,3746541027.45,3746541027.53,3659874302.5,0.0,internal_timestamp,2621.81005859,495542,1450885502,1.72140002251,3.13551006317,34.6394152599,1039.75357392,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1220',)",3659874313.5,2,31.3560009003,3746541027.45,3746541027.53,3659874313.5,0.0,internal_timestamp,2624.7800293,496958,1450885513,1.72099995613,3.13560009003,34.6395479367,1039.76697309,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1221',)",3659874324.5,2,31.3570995331,3746541027.45,3746541027.53,3659874324.5,0.0,internal_timestamp,2627.83007812,499737,1450885524,1.72119998932,3.13570995331,34.639246774,1039.78030304,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1222',)",3659874335.5,2,31.3579006195,3746541027.45,3746541027.53,3659874335.5,0.0,internal_timestamp,2630.81005859,500370,1450885535,1.72080004215,3.13579006195,34.6392530893,1039.79364637,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1223',)",3659874346.5,2,31.3589000702,3746541027.45,3746541027.53,3659874346.5,0.0,internal_timestamp,2633.82006836,503194,1450885546,1.72019994259,3.13589000702,34.6397034532,1039.80749864,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1224',)",3659874357.51,2,31.3600997925,3746541027.45,3746541027.53,3659874357.51,0.0,internal_timestamp,2636.84008789,510966,1450885557,1.72029995918,3.13600997925,34.6396486852,1039.82089919,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1225',)",3659874368.51,2,31.3610992432,3746541027.45,3746541027.53,3659874368.51,0.0,internal_timestamp,2639.87988281,507658,1450885568,1.72049999237,3.13610992432,34.6392315636,1039.83408933,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1226',)",3659874379.53,2,31.3621997833,3746541027.45,3746541027.53,3659874379.53,0.0,internal_timestamp,2642.91992188,528424,1450885579,1.7201000452,3.13621997833,34.6395795256,1039.84796407,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1227',)",3659874390.5,2,31.3633995056,3746541027.45,3746541027.53,3659874390.5,0.0,internal_timestamp,2645.90991211,501837,1450885590,1.72019994259,3.13633995056,34.639540025,1039.86124016,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1228',)",3659874401.5,2,31.3640003204,3746541027.45,3746541027.53,3659874401.5,0.0,internal_timestamp,2648.94995117,501534,1450885601,1.71940004826,3.13640003204,34.6397001897,1039.87502401,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1229',)",3659874412.5,2,31.3645992279,3746541027.45,3746541027.53,3659874412.5,0.0,internal_timestamp,2651.95996094,502130,1450885612,1.71860003471,3.13645992279,34.6398725999,1039.8886829,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1230',)",3659874423.51,2,31.3658008575,3746541027.45,3746541027.53,3659874423.51,0.0,internal_timestamp,2654.92993164,513174,1450885623,1.71850001812,3.13658008575,34.6400591848,1039.90207287,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1231',)",3659874434.5,2,31.366399765,3746541027.45,3746541027.53,3659874434.5,0.0,internal_timestamp,2657.95996094,504791,1450885634,1.71809995174,3.1366399765,34.6397959427,1039.91542118,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1232',)",3659874445.5,2,31.3677997589,3746541027.45,3746541027.53,3659874445.5,0.0,internal_timestamp,2660.94995117,504426,1450885645,1.71770000458,3.13677997589,34.6405380239,1039.92937611,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1233',)",3659874456.51,2,31.3687000275,3746541027.45,3746541027.53,3659874456.51,0.0,internal_timestamp,2663.93994141,506536,1450885656,1.71759998798,3.13687000275,34.6403450794,1039.94255612,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1234',)",3659874467.51,2,31.3700008392,3746541027.45,3746541027.53,3659874467.51,0.0,internal_timestamp,2666.95996094,509370,1450885667,1.7173999548,3.13700008392,34.6407381645,1039.95634149,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1235',)",3659874478.51,2,31.3705005646,3746541027.45,3746541027.53,3659874478.51,0.0,internal_timestamp,2670.0,512058,1450885678,1.71689999104,3.13705005646,34.640455999,1039.96973075,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1236',)",3659874489.51,2,31.3712997437,3746541027.45,3746541027.53,3659874489.51,0.0,internal_timestamp,2673.05004883,513968,1450885689,1.71640002728,3.13712997437,34.6405380994,1039.98344847,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1237',)",3659874500.51,2,31.3726997375,3746541027.45,3746541027.53,3659874500.51,0.0,internal_timestamp,2675.98999023,513765,1450885700,1.71650004387,3.13726997375,34.6407717093,1039.99670675,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1238',)",3659874511.52,2,31.3731002808,3746541027.45,3746541027.53,3659874511.52,0.0,internal_timestamp,2679.01000977,523241,1450885711,1.71560001373,3.13731002808,34.6408047326,1040.01030867,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1239',)",3659874522.51,2,31.3740997314,3746541027.45,3746541027.54,3659874522.51,0.0,internal_timestamp,2681.98999023,513077,1450885722,1.71510004997,3.13740997314,34.641167259,1040.02393116,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1240',)",3659874533.51,2,31.3752994537,3746541027.45,3746541027.54,3659874533.51,0.0,internal_timestamp,2685.02001953,513257,1450885733,1.71510004997,3.13752994537,34.6412196101,1040.03746086,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1241',)",3659874544.51,2,31.376499176,3746541027.45,3746541027.54,3659874544.51,0.0,internal_timestamp,2688.04003906,514759,1450885744,1.71539998055,3.1376499176,34.6409569656,1040.05065553,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1242',)",3659874555.52,2,31.3775997162,3746541027.45,3746541027.54,3659874555.52,0.0,internal_timestamp,2691.01000977,515525,1450885755,1.71519994736,3.13775997162,34.6411295259,1040.06403909,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1243',)",3659874566.51,2,31.378200531,3746541027.45,3746541027.54,3659874566.51,0.0,internal_timestamp,2694.02001953,514738,1450885766,1.71449995041,3.1378200531,34.6412019086,1040.07759427,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1244',)",3659874577.52,2,31.3794002533,3746541027.45,3746541027.54,3659874577.52,0.0,internal_timestamp,2697.0300293,515196,1450885777,1.714599967,3.13794002533,34.6411582312,1040.09094191,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1245',)",3659874588.53,2,31.3805007935,3746541027.45,3746541027.54,3659874588.53,0.0,internal_timestamp,2700.05004883,525589,1450885788,1.71430003643,3.13805007935,34.6414147936,1040.10462587,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1246',)",3659874599.53,2,31.3817996979,3746541027.45,3746541027.54,3659874599.53,0.0,internal_timestamp,2703.08007812,526846,1450885799,1.714599967,3.13817996979,34.6412711509,1040.11795372,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1247',)",3659874610.53,2,31.3831996918,3746541027.45,3746541027.54,3659874610.53,0.0,internal_timestamp,2706.11010742,526287,1450885810,1.7146999836,3.13831996918,34.6414655249,1040.13157379,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1248',)",3659874621.53,2,31.3838996887,3746541027.45,3746541027.54,3659874621.53,0.0,internal_timestamp,2709.11010742,528285,1450885821,1.71449995041,3.13838996887,34.641132895,1040.14469127,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1249',)",3659874632.52,2,31.3848991394,3746541027.45,3746541027.54,3659874632.52,0.0,internal_timestamp,2712.11010742,519785,1450885832,1.71410000324,3.13848991394,34.6413823841,1040.15829179,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1250',)",3659874643.52,2,31.3862991333,3746541027.45,3746541027.54,3659874643.52,0.0,internal_timestamp,2715.12011719,522219,1450885843,1.71410000324,3.13862991333,34.6416937817,1040.17192619,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1251',)",3659874654.52,2,31.3873004913,3746541027.45,3746541027.54,3659874654.52,0.0,internal_timestamp,2718.09008789,523461,1450885854,1.71430003643,3.13873004913,34.6413203102,1040.18481745,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1252',)",3659874665.53,2,31.3887004852,3746541027.45,3746541027.54,3659874665.53,0.0,internal_timestamp,2721.11010742,527434,1450885865,1.71430003643,3.13887004852,34.6416276337,1040.19849145,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1253',)",3659874676.53,2,31.3896999359,3746541027.45,3746541027.54,3659874676.53,0.0,internal_timestamp,2724.12011719,529680,1450885876,1.71410000324,3.13896999359,34.6416604263,1040.21193475,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1254',)",3659874687.53,2,31.3908996582,3746541027.45,3746541027.54,3659874687.53,0.0,internal_timestamp,2727.15991211,531538,1450885887,1.71399998665,3.13908996582,34.6418193432,1040.22559363,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1255',)",3659874698.53,2,31.39220047,3746541027.45,3746541027.54,3659874698.53,0.0,internal_timestamp,2730.18994141,532409,1450885898,1.71420001984,3.139220047,34.6417875149,1040.23901543,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1256',)",3659874709.54,2,31.3934001923,3746541027.45,3746541027.54,3659874709.54,0.0,internal_timestamp,2733.19995117,535228,1450885909,1.71420001984,3.13934001923,34.6418543421,1040.25245356,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1257',)",3659874720.53,2,31.3948001862,3746541027.45,3746541027.54,3659874720.53,0.0,internal_timestamp,2736.19995117,525917,1450885920,1.71440005302,3.13948001862,34.6419592485,1040.26584685,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1258',)",3659874731.53,2,31.3952999115,3746541027.45,3746541027.54,3659874731.53,0.0,internal_timestamp,2739.20996094,526747,1450885931,1.71379995346,3.13952999115,34.6418054355,1040.27919861,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1259',)",3659874742.53,2,31.3967990875,3746541027.45,3746541027.54,3659874742.53,0.0,internal_timestamp,2742.20996094,530811,1450885942,1.71399998665,3.13967990875,34.6420330019,1040.29268597,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1260',)",3659874753.53,2,31.3978996277,3746541027.45,3746541027.54,3659874753.53,0.0,internal_timestamp,2745.19995117,533859,1450885953,1.71430003643,3.13978996277,34.6416684531,1040.30565088,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1261',)",3659874764.54,2,31.3987007141,3746541027.45,3746541027.54,3659874764.54,0.0,internal_timestamp,2748.18994141,544548,1450885964,1.71360003948,3.13987007141,34.6420022526,1040.31930665,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1262',)",3659874775.54,2,31.400100708,3746541027.45,3746541027.54,3659874775.54,0.0,internal_timestamp,2751.22998047,540060,1450885975,1.71370005608,3.1400100708,34.6421966616,1040.33295815,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1263',)",3659874786.53,2,31.4015007019,3746541027.45,3746541027.54,3659874786.53,0.0,internal_timestamp,2754.25,531375,1450885986,1.71420001984,3.14015007019,34.6419742696,1040.34613568,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1264',)",3659874797.53,2,31.4027004242,3746541027.45,3746541027.54,3659874797.53,0.0,internal_timestamp,2757.26000977,533246,1450885997,1.71379995346,3.14027004242,34.6424702098,1040.35996065,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1265',)",3659874808.53,2,31.4039001465,3746541027.45,3746541027.54,3659874808.53,0.0,internal_timestamp,2760.23999023,534451,1450886008,1.71399998665,3.14039001465,34.6423406064,1040.37307486,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1266',)",3659874819.54,2,31.4050006866,3746541027.45,3746541027.54,3659874819.54,0.0,internal_timestamp,2763.25,535629,1450886019,1.71420001984,3.14050006866,34.6420752982,1040.38621569,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1267',)",3659874830.53,2,31.4062004089,3746541027.45,3746541027.54,3659874830.53,0.0,internal_timestamp,2766.25,534182,1450886030,1.71410000324,3.14062004089,34.6422569061,1040.39970417,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1268',)",3659874841.54,2,31.4076004028,3746541027.45,3746541027.54,3659874841.54,0.0,internal_timestamp,2769.23999023,536030,1450886041,1.71420001984,3.14076004028,34.6424765644,1040.41314766,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1269',)",3659874852.54,2,31.4088001251,3746541027.45,3746541027.54,3659874852.54,0.0,internal_timestamp,2772.23999023,538100,1450886052,1.71440005302,3.14088001251,34.642338892,1040.42634106,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1270',)",3659874863.54,2,31.4099998474,3746541027.45,3746541027.54,3659874863.54,0.0,internal_timestamp,2775.2800293,539153,1450886063,1.71440005302,3.14099998474,34.6423961194,1040.43989305,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1271',)",3659874874.54,2,31.4111995697,3746541027.45,3746541027.54,3659874874.54,0.0,internal_timestamp,2778.26000977,541088,1450886074,1.71440005302,3.14111995697,34.6424816791,1040.45319946,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1272',)",3659874885.54,2,31.4120998383,3746541027.45,3746541027.54,3659874885.54,0.0,internal_timestamp,2781.23999023,541610,1450886085,1.71449995041,3.14120998383,34.6420927626,1040.46611989,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1273',)",3659874896.55,2,31.4134998322,3746541027.45,3746541027.54,3659874896.55,0.0,internal_timestamp,2784.27001953,554610,1450886096,1.71449995041,3.14134998322,34.6424019211,1040.47982149,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1274',)",3659874907.55,2,31.4151000977,3746541027.45,3746541027.54,3659874907.55,0.0,internal_timestamp,2787.25,546638,1450886107,1.7146999836,3.14151000977,34.6427677752,1040.4933147,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1275',)",3659874918.55,2,31.4160003662,3746541027.45,3746541027.54,3659874918.55,0.0,internal_timestamp,2790.22998047,548021,1450886118,1.71500003338,3.14160003662,34.6421664823,1040.50604064,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1276',)",3659874929.55,2,31.4174995422,3746541027.45,3746541027.54,3659874929.55,0.0,internal_timestamp,2793.22998047,551243,1450886129,1.71500003338,3.14174995422,34.6426125198,1040.5197213,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1277',)",3659874940.55,2,31.4183998108,3746541027.45,3746541027.54,3659874940.55,0.0,internal_timestamp,2796.23999023,549535,1450886140,1.71490001678,3.14183998108,34.642424323,1040.53296523,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1278',)",3659874951.55,2,31.4193992615,3746541027.45,3746541027.54,3659874951.55,0.0,internal_timestamp,2799.23999023,550025,1450886151,1.714599967,3.14193992615,34.6425762741,1040.54645888,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1279',)",3659874962.55,2,31.4207000732,3746541027.45,3746541027.54,3659874962.55,0.0,internal_timestamp,2802.20996094,551148,1450886162,1.71440005302,3.14207000732,34.6430063489,1040.5600206,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1280',)",3659874973.55,2,31.4218006134,3746541027.45,3746541027.54,3659874973.55,0.0,internal_timestamp,2805.20996094,551588,1450886173,1.71430003643,3.14218006134,34.6430700136,1040.57341415,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1281',)",3659874984.55,2,31.4230003357,3746541027.45,3746541027.54,3659874984.55,0.0,internal_timestamp,2808.22998047,552826,1450886184,1.71410000324,3.14230003357,34.6433532231,1040.58708194,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1282',)",3659874995.55,2,31.4237995148,3746541027.45,3746541027.55,3659874995.55,0.0,internal_timestamp,2811.22998047,551469,1450886195,1.71420001984,3.14237995148,34.6428337905,1040.59998911,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
"('1283',)",3659875006.55,2,31.4249992371,3746541027.45,3746541027.55,3659875006.55,0.0,internal_timestamp,2814.20996094,551862,1450886206,1.71410000324,3.14249992371,34.6430296565,1040.61339438,29,29,29,29,1,0,29,13,29,29,29,29,44.52757,-125.38075
