obs,conductivity,conductivity_qc_executed,conductivity_qc_results,density,density_qc_executed,density_qc_results,deployment,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,profiler_timestamp,salinity,salinity_qc_executed,salinity_qc_results,suspect_timestamp,temperature,temperature_qc_executed,temperature_qc_results,time
"('100',)",3.48704004288,29,13,1026.7995617,29,13,14,3779218458.39,3779218533.08,3771215408.93,44.63218,-124.30797,0.0,internal_timestamp,72.9349975586,29,29,1562226608.93,33.8956985474,29,29,0,7.61840009689,29,29,3771215408.93
"('101',)",3.4870300293,29,13,1026.79958928,29,13,14,3779218458.39,3779218533.08,3771215408.99,44.63218,-124.30797,0.0,internal_timestamp,72.9410018921,29,29,1562226608.99,33.8956985474,29,29,0,7.61840009689,29,29,3771215408.99
"('102',)",3.4870300293,29,13,1026.79954881,29,13,14,3779218458.39,3779218533.08,3771215409.06,44.63218,-124.30797,0.0,internal_timestamp,72.9459991455,29,29,1562226609.06,33.8955993652,29,29,0,7.61829996109,29,29,3771215409.06
"('103',)",3.48702001572,29,13,1026.79948925,29,13,14,3779218458.39,3779218533.08,3771215409.12,44.63218,-124.30797,0.0,internal_timestamp,72.9499969482,29,29,1562226609.12,33.8955001831,29,29,0,7.61829996109,29,29,3771215409.12
"('104',)",3.48702001572,29,13,1026.79959015,29,13,14,3779218458.39,3779218533.09,3771215409.18,44.63218,-124.30797,0.0,internal_timestamp,72.9550018311,29,29,1562226609.18,33.8955993652,29,29,0,7.61829996109,29,29,3771215409.18
"('105',)",3.48702001572,29,13,1026.7996032,29,13,14,3779218458.39,3779218533.09,3771215409.24,44.63218,-124.30797,0.0,internal_timestamp,72.9609985352,29,29,1562226609.24,33.8955993652,29,29,0,7.61840009689,29,29,3771215409.24
"('106',)",3.48704004288,29,13,1026.79970338,29,13,14,3779218458.39,3779218533.09,3771215409.31,44.63218,-124.30797,0.0,internal_timestamp,72.96900177,29,29,1562226609.31,33.8956985474,29,29,0,7.6185002327,29,13,3771215409.31
"('107',)",3.48705005646,29,13,1026.79972633,29,13,14,3779218458.39,3779218533.09,3771215409.37,44.63218,-124.30797,0.0,internal_timestamp,72.9739990234,29,29,1562226609.37,33.8956985474,29,29,0,7.6185002327,29,13,3771215409.37
"('108',)",3.48706007004,29,13,1026.79973551,29,13,14,3779218458.39,3779218533.09,3771215409.43,44.63218,-124.30797,0.0,internal_timestamp,72.9759979248,29,29,1562226609.43,33.8956985474,29,29,0,7.6185002327,29,13,3771215409.43
"('109',)",3.48706007004,29,13,1026.79975325,29,13,14,3779218458.39,3779218533.09,3771215409.49,44.63218,-124.30797,0.0,internal_timestamp,72.983001709,29,29,1562226609.49,33.8956985474,29,29,0,7.61859989166,29,13,3771215409.49
"('110',)",3.48706007004,29,13,1026.79978997,29,13,14,3779218458.39,3779218533.09,3771215409.56,44.63218,-124.30797,0.0,internal_timestamp,72.9909973145,29,29,1562226609.56,33.8956985474,29,29,0,7.61859989166,29,13,3771215409.56
"('111',)",3.48706007004,29,13,1026.79990764,29,13,14,3779218458.39,3779218533.09,3771215409.62,44.63218,-124.30797,0.0,internal_timestamp,72.9990005493,29,29,1562226609.62,33.8958015442,29,29,0,7.61859989166,29,13,3771215409.62
"('112',)",3.48706007004,29,13,1026.79993518,29,13,14,3779218458.39,3779218533.09,3771215409.68,44.63218,-124.30797,0.0,internal_timestamp,73.0049972534,29,29,1562226609.68,33.8958015442,29,29,0,7.61859989166,29,13,3771215409.68
"('113',)",3.48706007004,29,13,1026.79988185,29,13,14,3779218458.39,3779218533.09,3771215409.74,44.63218,-124.30797,0.0,internal_timestamp,73.0110015869,29,29,1562226609.74,33.8956985474,29,29,0,7.61859989166,29,13,3771215409.74
"('114',)",3.48705005646,29,13,1026.79982688,29,13,14,3779218458.39,3779218533.09,3771215409.81,44.63218,-124.30797,0.0,internal_timestamp,73.0159988403,29,29,1562226609.81,33.8955993652,29,29,0,7.61859989166,29,13,3771215409.81
"('115',)",3.48702001572,29,13,1026.79955816,29,13,14,3779218458.39,3779218533.09,3771215409.87,44.63218,-124.30797,0.0,internal_timestamp,73.0260009766,29,29,1562226609.87,33.895198822,29,29,0,7.61859989166,29,13,3771215409.87
"('116',)",3.48698997498,29,13,1026.79935196,29,13,14,3779218458.39,3779218533.09,3771215409.93,44.63218,-124.30797,0.0,internal_timestamp,73.0319976807,29,29,1562226609.93,33.8949012756,29,29,0,7.61859989166,29,13,3771215409.93
"('117',)",3.48698997498,29,13,1026.79937494,29,13,14,3779218458.39,3779218533.09,3771215409.99,44.63218,-124.30797,0.0,internal_timestamp,73.0370025635,29,29,1562226609.99,33.8949012756,29,29,0,7.61859989166,29,13,3771215409.99
"('118',)",3.48699998856,29,13,1026.79956291,29,13,14,3779218458.39,3779218533.09,3771215410.06,44.63218,-124.30797,0.0,internal_timestamp,73.0439987183,29,29,1562226610.06,33.8950996399,29,29,0,7.61859989166,29,13,3771215410.06
"('119',)",3.48702001572,29,13,1026.79976308,29,13,14,3779218458.39,3779218533.09,3771215410.12,44.63218,-124.30797,0.0,internal_timestamp,73.0530014038,29,29,1562226610.12,33.8953018188,29,29,0,7.61859989166,29,13,3771215410.12
"('120',)",3.48705005646,29,13,1026.79996023,29,13,14,3779218458.39,3779218533.09,3771215410.18,44.63218,-124.30797,0.0,internal_timestamp,73.06199646,29,29,1562226610.18,33.8955001831,29,29,0,7.61859989166,29,13,3771215410.18
"('121',)",3.48706007004,29,13,1026.80007031,29,13,14,3779218458.39,3779218533.09,3771215410.25,44.63218,-124.30797,0.0,internal_timestamp,73.0690002441,29,29,1562226610.25,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.25
"('122',)",3.48706007004,29,13,1026.80009326,29,13,14,3779218458.39,3779218533.09,3771215410.31,44.63218,-124.30797,0.0,internal_timestamp,73.0739974976,29,29,1562226610.31,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.31
"('123',)",3.48706007004,29,13,1026.80013002,29,13,14,3779218458.39,3779218533.09,3771215410.37,44.63218,-124.30797,0.0,internal_timestamp,73.0820007324,29,29,1562226610.37,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.37
"('124',)",3.48706007004,29,13,1026.80019432,29,13,14,3779218458.39,3779218533.09,3771215410.43,44.63218,-124.30797,0.0,internal_timestamp,73.0960006714,29,29,1562226610.43,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.43
"('125',)",3.48706007004,29,13,1026.80021268,29,13,14,3779218458.39,3779218533.09,3771215410.49,44.63218,-124.30797,0.0,internal_timestamp,73.0999984741,29,29,1562226610.49,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.49
"('126',)",3.48706007004,29,13,1026.80022576,29,13,14,3779218458.39,3779218533.09,3771215410.56,44.63218,-124.30797,0.0,internal_timestamp,73.1060028076,29,29,1562226610.56,33.8955993652,29,29,0,7.61870002747,29,29,3771215410.56
"('127',)",3.48706007004,29,13,1026.80027698,29,13,14,3779218458.39,3779218533.09,3771215410.62,44.63218,-124.30797,0.0,internal_timestamp,73.1139984131,29,29,1562226610.62,33.8955993652,29,29,0,7.61859989166,29,13,3771215410.62
"('128',)",3.48705005646,29,13,1026.80024959,29,13,14,3779218458.39,3779218533.09,3771215410.68,44.63218,-124.30797,0.0,internal_timestamp,73.125,29,29,1562226610.68,33.8955001831,29,29,0,7.61859989166,29,13,3771215410.68
"('129',)",3.48704004288,29,13,1026.80028176,29,13,14,3779218458.39,3779218533.09,3771215410.74,44.63218,-124.30797,0.0,internal_timestamp,73.1320037842,29,29,1562226610.74,33.8955001831,29,29,0,7.61859989166,29,13,3771215410.74
"('130',)",3.48704004288,29,13,1026.80034209,29,13,14,3779218458.39,3779218533.09,3771215410.81,44.63218,-124.30797,0.0,internal_timestamp,73.141998291,29,29,1562226610.81,33.8955001831,29,29,0,7.6185002327,29,13,3771215410.81
"('131',)",3.48705005646,29,13,1026.80047512,29,13,14,3779218458.39,3779218533.09,3771215410.87,44.63218,-124.30797,0.0,internal_timestamp,73.1539993286,29,29,1562226610.87,33.8955993652,29,29,0,7.6185002327,29,13,3771215410.87
"('132',)",3.48706007004,29,13,1026.80056156,29,13,14,3779218458.39,3779218533.09,3771215410.93,44.63218,-124.30797,0.0,internal_timestamp,73.158996582,29,29,1562226610.93,33.8956985474,29,29,0,7.61859989166,29,13,3771215410.93
"('133',)",3.48707008362,29,13,1026.80059373,29,13,14,3779218458.39,3779218533.09,3771215410.99,44.63218,-124.30797,0.0,internal_timestamp,73.1660003662,29,29,1562226610.99,33.8956985474,29,29,0,7.61859989166,29,13,3771215410.99
"('134',)",3.48707008362,29,13,1026.80063967,29,13,14,3779218458.39,3779218533.09,3771215411.43,44.63218,-124.30797,0.0,internal_timestamp,73.1760025024,29,29,1562226611.43,33.8956985474,29,29,0,7.61859989166,29,13,3771215411.43
"('135',)",3.48706007004,29,13,1026.80058929,29,13,14,3779218458.39,3779218533.09,3771215411.45,44.63218,-124.30797,0.0,internal_timestamp,73.1819992065,29,29,1562226611.45,33.8955993652,29,29,0,7.61859989166,29,13,3771215411.45
"('136',)",3.48705005646,29,13,1026.8005665,29,13,14,3779218458.39,3779218533.09,3771215411.47,44.63218,-124.30797,0.0,internal_timestamp,73.1940002441,29,29,1562226611.47,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.47
"('137',)",3.48704004288,29,13,1026.80052534,29,13,14,3779218458.39,3779218533.09,3771215411.47,44.63218,-124.30797,0.0,internal_timestamp,73.202003479,29,29,1562226611.47,33.895401001,29,29,0,7.61859989166,29,13,3771215411.47
"('138',)",3.4870300293,29,13,1026.80048415,29,13,14,3779218458.39,3779218533.09,3771215411.48,44.63218,-124.30797,0.0,internal_timestamp,73.2099990845,29,29,1562226611.48,33.8953018188,29,29,0,7.61859989166,29,13,3771215411.48
"('139',)",3.48704004288,29,13,1026.80060407,29,13,14,3779218458.39,3779218533.09,3771215411.48,44.63218,-124.30797,0.0,internal_timestamp,73.216003418,29,29,1562226611.48,33.895401001,29,29,0,7.6185002327,29,13,3771215411.48
"('140',)",3.48705005646,29,13,1026.80081957,29,13,14,3779218458.39,3779218533.09,3771215411.49,44.63218,-124.30797,0.0,internal_timestamp,73.2289962769,29,29,1562226611.49,33.8955993652,29,29,0,7.6185002327,29,13,3771215411.49
"('141',)",3.48706007004,29,13,1026.80092506,29,13,14,3779218458.39,3779218533.09,3771215411.49,44.63218,-124.30797,0.0,internal_timestamp,73.2350006104,29,29,1562226611.49,33.8956985474,29,29,0,7.6185002327,29,13,3771215411.49
"('142',)",3.48707008362,29,13,1026.8009572,29,13,14,3779218458.39,3779218533.09,3771215411.56,44.63218,-124.30797,0.0,internal_timestamp,73.2419967651,29,29,1562226611.56,33.8956985474,29,29,0,7.6185002327,29,13,3771215411.56
"('143',)",3.48706007004,29,13,1026.8009933,29,13,14,3779218458.39,3779218533.09,3771215411.62,44.63218,-124.30797,0.0,internal_timestamp,73.2529983521,29,29,1562226611.62,33.8956985474,29,29,0,7.61859989166,29,13,3771215411.62
"('144',)",3.48705005646,29,13,1026.80086504,29,13,14,3779218458.39,3779218533.09,3771215411.68,44.63218,-124.30797,0.0,internal_timestamp,73.2590026855,29,29,1562226611.68,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.68
"('145',)",3.48705005646,29,13,1026.80091094,29,13,14,3779218458.39,3779218533.09,3771215411.74,44.63218,-124.30797,0.0,internal_timestamp,73.2689971924,29,29,1562226611.74,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.74
"('146',)",3.48706007004,29,13,1026.80094311,29,13,14,3779218458.39,3779218533.1,3771215411.81,44.63218,-124.30797,0.0,internal_timestamp,73.2760009766,29,29,1562226611.81,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.81
"('147',)",3.48706007004,29,13,1026.80097983,29,13,14,3779218458.39,3779218533.1,3771215411.87,44.63218,-124.30797,0.0,internal_timestamp,73.283996582,29,29,1562226611.87,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.87
"('148',)",3.48706007004,29,13,1026.80108073,29,13,14,3779218458.39,3779218533.1,3771215411.93,44.63218,-124.30797,0.0,internal_timestamp,73.2890014648,29,29,1562226611.93,33.8955993652,29,29,0,7.61859989166,29,13,3771215411.93
"('149',)",3.48706007004,29,13,1026.80104413,29,13,14,3779218458.39,3779218533.1,3771215411.99,44.63218,-124.30797,0.0,internal_timestamp,73.297996521,29,29,1562226611.99,33.8955001831,29,29,0,7.61859989166,29,13,3771215411.99
"('150',)",3.48705005646,29,13,1026.8009892,29,13,14,3779218458.39,3779218533.1,3771215412.06,44.63218,-124.30797,0.0,internal_timestamp,73.3030014038,29,29,1562226612.06,33.895401001,29,29,0,7.61859989166,29,13,3771215412.06
"('151',)",3.48705005646,29,13,1026.80109466,29,13,14,3779218458.39,3779218533.1,3771215412.12,44.63218,-124.30797,0.0,internal_timestamp,73.3089981079,29,29,1562226612.12,33.8955001831,29,29,0,7.61859989166,29,13,3771215412.12
"('152',)",3.48706007004,29,13,1026.80120933,29,13,14,3779218458.39,3779218533.1,3771215412.44,44.63218,-124.30797,0.0,internal_timestamp,73.3170013428,29,29,1562226612.44,33.8955993652,29,29,0,7.61859989166,29,13,3771215412.44
"('153',)",3.48707008362,29,13,1026.80130561,29,13,14,3779218458.39,3779218533.1,3771215412.45,44.63218,-124.30797,0.0,internal_timestamp,73.3209991455,29,29,1562226612.45,33.8956985474,29,29,0,7.61859989166,29,13,3771215412.45
"('154',)",3.4870800972,29,13,1026.80142853,29,13,14,3779218458.39,3779218533.1,3771215412.47,44.63218,-124.30797,0.0,internal_timestamp,73.327003479,29,29,1562226612.47,33.8958015442,29,29,0,7.6185002327,29,13,3771215412.47
"('155',)",3.4870800972,29,13,1026.80154316,29,13,14,3779218458.39,3779218533.1,3771215412.47,44.63218,-124.30797,0.0,internal_timestamp,73.3349990845,29,29,1562226612.47,33.8959007263,29,29,0,7.6185002327,29,13,3771215412.47
"('156',)",3.48707008362,29,13,1026.80146066,29,13,14,3779218458.39,3779218533.1,3771215412.48,44.63218,-124.30797,0.0,internal_timestamp,73.3339996338,29,29,1562226612.48,33.8958015442,29,29,0,7.6185002327,29,13,3771215412.48
"('157',)",3.48706007004,29,13,1026.8014027,29,13,14,3779218458.39,3779218533.1,3771215412.49,44.63218,-124.30797,0.0,internal_timestamp,73.3389968872,29,29,1562226612.49,33.8956985474,29,29,0,7.6185002327,29,13,3771215412.49
"('158',)",3.48705005646,29,13,1026.80135308,29,13,14,3779218458.39,3779218533.1,3771215412.56,44.63218,-124.30797,0.0,internal_timestamp,73.3420028687,29,29,1562226612.56,33.8955993652,29,29,0,7.61840009689,29,29,3771215412.56
"('159',)",3.48704004288,29,13,1026.80129353,29,13,14,3779218458.39,3779218533.1,3771215412.62,44.63218,-124.30797,0.0,internal_timestamp,73.3460006714,29,29,1562226612.62,33.8955001831,29,29,0,7.61840009689,29,29,3771215412.62
"('160',)",3.48704004288,29,13,1026.80130271,29,13,14,3779218458.39,3779218533.1,3771215412.68,44.63218,-124.30797,0.0,internal_timestamp,73.3479995728,29,29,1562226612.68,33.8955001831,29,29,0,7.61840009689,29,29,3771215412.68
"('161',)",3.48704004288,29,13,1026.8013944,29,13,14,3779218458.39,3779218533.1,3771215412.97,44.63218,-124.30797,0.0,internal_timestamp,73.3509979248,29,29,1562226612.97,33.8955993652,29,29,0,7.61840009689,29,29,3771215412.97
"('162',)",3.48706007004,29,13,1026.80140289,29,13,14,3779218458.39,3779218533.1,3771215412.97,44.63218,-124.30797,0.0,internal_timestamp,73.3560028076,29,29,1562226612.97,33.8955993652,29,29,0,7.6185002327,29,29,3771215412.97
"('163',)",3.48707008362,29,13,1026.80146637,29,13,14,3779218458.39,3779218533.1,3771215412.98,44.63218,-124.30797,0.0,internal_timestamp,73.3560028076,29,29,1562226612.98,33.8956985474,29,29,0,7.61859989166,29,29,3771215412.98
"('164',)",3.4870800972,29,13,1026.80145188,29,13,14,3779218458.39,3779218533.1,3771215412.99,44.63218,-124.30797,0.0,internal_timestamp,73.3560028076,29,29,1562226612.99,33.8956985474,29,29,0,7.61870002747,29,29,3771215412.99
"('165',)",3.48709011078,29,13,1026.80135881,29,13,14,3779218458.39,3779218533.1,3771215412.99,44.63218,-124.30797,0.0,internal_timestamp,73.3590011597,29,29,1562226612.99,33.8955993652,29,29,0,7.61889982224,29,29,3771215412.99
"('166',)",3.48709988594,29,13,1026.80125649,29,13,14,3779218458.39,3779218533.1,3771215413.19,44.63218,-124.30797,0.0,internal_timestamp,73.3600006104,29,29,1562226613.19,33.8955001831,29,29,0,7.61910009384,29,29,3771215413.19
"('167',)",3.48709988594,29,13,1026.80116407,29,13,14,3779218458.39,3779218533.1,3771215413.19,44.63218,-124.30797,0.0,internal_timestamp,73.3600006104,29,29,1562226613.19,33.895401001,29,29,0,7.61920022964,29,29,3771215413.19
"('168',)",3.48709988594,29,13,1026.80107173,29,13,14,3779218458.39,3779218533.1,3771215413.2,44.63218,-124.30797,0.0,internal_timestamp,73.3600006104,29,29,1562226613.2,33.8953018188,29,29,0,7.61929988861,29,29,3771215413.2
"('169',)",3.48709011078,29,13,1026.80107239,29,13,14,3779218458.4,3779218533.1,3771215413.24,44.63218,-124.30797,0.0,internal_timestamp,73.3570022583,29,29,1562226613.24,33.8953018188,29,29,0,7.61920022964,29,29,3771215413.24
"('170',)",3.48709011078,29,13,1026.80108616,29,13,14,3779218458.4,3779218533.1,3771215413.31,44.63218,-124.30797,0.0,internal_timestamp,73.3600006104,29,29,1562226613.31,33.8953018188,29,29,0,7.61920022964,29,29,3771215413.31
"('171',)",3.4870800972,29,13,1026.80110065,29,13,14,3779218458.4,3779218533.1,3771215413.37,44.63218,-124.30797,0.0,internal_timestamp,73.3600006104,29,29,1562226613.37,33.8953018188,29,29,0,7.61910009384,29,29,3771215413.37
"('172',)",3.48709011078,29,13,1026.80107308,29,13,14,3779218458.4,3779218533.1,3771215413.43,44.63218,-124.30797,0.0,internal_timestamp,73.3539962769,29,29,1562226613.43,33.8953018188,29,29,0,7.61910009384,29,29,3771215413.43
"('173',)",3.48709988594,29,13,1026.80112732,29,13,14,3779218458.4,3779218533.1,3771215413.49,44.63218,-124.30797,0.0,internal_timestamp,73.3519973755,29,29,1562226613.49,33.895401001,29,29,0,7.61920022964,29,29,3771215413.49
"('174',)",3.48710989952,29,13,1026.80118687,29,13,14,3779218458.4,3779218533.1,3771215413.74,44.63218,-124.30797,0.0,internal_timestamp,73.3479995728,29,29,1562226613.74,33.8955001831,29,29,0,7.61920022964,29,29,3771215413.74
"('175',)",3.4871199131,29,13,1026.80115408,29,13,14,3779218458.4,3779218533.1,3771215413.74,44.63218,-124.30797,0.0,internal_timestamp,73.34400177,29,29,1562226613.74,33.8955001831,29,29,0,7.61929988861,29,29,3771215413.74
"('176',)",3.4871199131,29,13,1026.80114949,29,13,14,3779218458.4,3779218533.1,3771215413.75,44.63218,-124.30797,0.0,internal_timestamp,73.3430023193,29,29,1562226613.75,33.8955001831,29,29,0,7.61929988861,29,29,3771215413.75
"('177',)",3.48710989952,29,13,1026.80105777,29,13,14,3779218458.4,3779218533.1,3771215413.76,44.63218,-124.30797,0.0,internal_timestamp,73.3399963379,29,29,1562226613.76,33.895401001,29,29,0,7.61929988861,29,29,3771215413.76
"('178',)",3.48710989952,29,13,1026.80103941,29,13,14,3779218458.4,3779218533.1,3771215413.81,44.63218,-124.30797,0.0,internal_timestamp,73.3359985352,29,29,1562226613.81,33.895401001,29,29,0,7.61929988861,29,29,3771215413.81
"('179',)",3.48709988594,29,13,1026.8011088,29,13,14,3779218458.4,3779218533.1,3771215413.87,44.63218,-124.30797,0.0,internal_timestamp,73.3310012817,29,29,1562226613.87,33.8955001831,29,29,0,7.61920022964,29,29,3771215413.87
"('180',)",3.48710989952,29,13,1026.80115455,29,13,14,3779218458.4,3779218533.1,3771215413.93,44.63218,-124.30797,0.0,internal_timestamp,73.3239974976,29,29,1562226613.93,33.8955993652,29,29,0,7.61920022964,29,29,3771215413.93
"('181',)",3.4871199131,29,13,1026.80121869,29,13,14,3779218458.4,3779218533.1,3771215414.0,44.63218,-124.30797,0.0,internal_timestamp,73.3209991455,29,29,1562226614.0,33.8956985474,29,29,0,7.61920022964,29,29,3771215414.0
"('182',)",3.48712992668,29,13,1026.80119574,29,13,14,3779218458.4,3779218533.1,3771215414.06,44.63218,-124.30797,0.0,internal_timestamp,73.3160018921,29,29,1562226614.06,33.8956985474,29,29,0,7.61920022964,29,29,3771215414.06
"('183',)",3.48712992668,29,13,1026.8012399,29,13,14,3779218458.4,3779218533.1,3771215414.12,44.63218,-124.30797,0.0,internal_timestamp,73.3079986572,29,29,1562226614.12,33.8958015442,29,29,0,7.61920022964,29,29,3771215414.12
"('184',)",3.48712992668,29,13,1026.80120777,29,13,14,3779218458.4,3779218533.1,3771215414.18,44.63218,-124.30797,0.0,internal_timestamp,73.3010025024,29,29,1562226614.18,33.8958015442,29,29,0,7.61920022964,29,29,3771215414.18
"('185',)",3.48712992668,29,13,1026.80108485,29,13,14,3779218458.4,3779218533.1,3771215414.24,44.63218,-124.30797,0.0,internal_timestamp,73.2949981689,29,29,1562226614.24,33.8956985474,29,29,0,7.61929988861,29,29,3771215414.24
"('186',)",3.48712992668,29,13,1026.80105731,29,13,14,3779218458.4,3779218533.11,3771215414.31,44.63218,-124.30797,0.0,internal_timestamp,73.2890014648,29,29,1562226614.31,33.8956985474,29,29,0,7.61929988861,29,29,3771215414.31
"('187',)",3.4871199131,29,13,1026.80101662,29,13,14,3779218458.4,3779218533.11,3771215414.37,44.63218,-124.30797,0.0,internal_timestamp,73.2770004272,29,29,1562226614.37,33.8956985474,29,29,0,7.61920022964,29,29,3771215414.37
"('188',)",3.4871199131,29,13,1026.80090194,29,13,14,3779218458.4,3779218533.11,3771215414.43,44.63218,-124.30797,0.0,internal_timestamp,73.2689971924,29,29,1562226614.43,33.8955993652,29,29,0,7.61920022964,29,29,3771215414.43
"('189',)",3.48710989952,29,13,1026.8008744,29,13,14,3779218458.4,3779218533.11,3771215414.49,44.63218,-124.30797,0.0,internal_timestamp,73.2630004883,29,29,1562226614.49,33.8955993652,29,29,0,7.61920022964,29,29,3771215414.49
"('190',)",3.48709988594,29,13,1026.80076432,29,13,14,3779218458.4,3779218533.11,3771215414.56,44.63218,-124.30797,0.0,internal_timestamp,73.2559967041,29,29,1562226614.56,33.8955001831,29,29,0,7.61920022964,29,29,3771215414.56
"('191',)",3.48709011078,29,13,1026.80074669,29,13,14,3779218458.4,3779218533.11,3771215414.62,44.63218,-124.30797,0.0,internal_timestamp,73.2490005493,29,29,1562226614.62,33.8955001831,29,29,0,7.61910009384,29,29,3771215414.62
"('192',)",3.48709011078,29,13,1026.80079316,29,13,14,3779218458.4,3779218533.11,3771215414.68,44.63218,-124.30797,0.0,internal_timestamp,73.2389984131,29,29,1562226614.68,33.8955993652,29,29,0,7.61899995804,29,29,3771215414.68
"('193',)",3.48709011078,29,13,1026.80083046,29,13,14,3779218458.4,3779218533.11,3771215414.74,44.63218,-124.30797,0.0,internal_timestamp,73.2269973755,29,29,1562226614.74,33.8956985474,29,29,0,7.61889982224,29,29,3771215414.74
"('194',)",3.48709011078,29,13,1026.80087989,29,13,14,3779218458.4,3779218533.11,3771215414.81,44.63218,-124.30797,0.0,internal_timestamp,73.2170028687,29,29,1562226614.81,33.8958015442,29,29,0,7.61880016327,29,29,3771215414.81
"('195',)",3.48709011078,29,13,1026.80084773,29,13,14,3779218458.4,3779218533.11,3771215414.87,44.63218,-124.30797,0.0,internal_timestamp,73.2099990845,29,29,1562226614.87,33.8958015442,29,29,0,7.61880016327,29,29,3771215414.87
"('196',)",3.48709011078,29,13,1026.80070711,29,13,14,3779218458.4,3779218533.11,3771215414.93,44.63218,-124.30797,0.0,internal_timestamp,73.1969985962,29,29,1562226614.93,33.8956985474,29,29,0,7.61880016327,29,29,3771215414.93
