obs,conductivity_millisiemens,conductivity_millisiemens_qc_executed,conductivity_millisiemens_qc_results,density,density_qc_executed,density_qc_results,deployment,dpc_ctd_seawater_conductivity,dpc_ctd_seawater_conductivity_qc_executed,dpc_ctd_seawater_conductivity_qc_results,driver_timestamp,ingestion_timestamp,internal_timestamp,lat,lon,port_timestamp,practical_salinity,practical_salinity_qc_executed,practical_salinity_qc_results,preferred_timestamp,pressure,pressure_qc_executed,pressure_qc_results,raw_time_microseconds,time,temp,temp_qc_executed,temp_qc_results,time
"('97',)",35.40850067,1,0,1026.847958,29,29,5,3.540850067,29,29,3774706964,3774706965,3771189228,44.36829,-124.9528,0,33.83875,29,29,internal_timestamp,113.7300034,29,29,278974,1562200428,8.252300262,29,29,3771189228
"('98',)",35.40119934,1,0,1026.900709,29,29,5,3.540119934,29,29,3774706964,3774706965,3771189248,44.36829,-124.9528,0,33.86711026,29,29,internal_timestamp,119.0599976,29,29,278889,1562200448,8.212200165,29,29,3771189248
"('99',)",35.38769913,1,0,1026.940172,29,29,5,3.538769913,29,29,3774706964,3774706965,3771189268,44.36829,-124.9528,0,33.88011581,29,29,internal_timestamp,124.4199982,29,29,261272,1562200468,8.181200027,29,29,3771189268
"('100',)",35.32550049,1,0,1026.994396,29,29,5,3.532550049,29,29,3774706964,3774706965,3771189288,44.36829,-124.9528,0,33.89982941,29,29,internal_timestamp,129.8500061,29,29,266026,1562200488,8.089500427,29,29,3771189288
"('101',)",35.25630188,1,0,1027.047717,29,29,5,3.525630188,29,29,3774706964,3774706965,3771189308,44.36829,-124.9528,0,33.91761653,29,29,internal_timestamp,135.2400055,29,29,278611,1562200508,7.992099762,29,29,3771189308
"('102',)",35.21590042,1,0,1027.084994,29,29,5,3.521590042,29,29,3774706964,3774706965,3771189328,44.36829,-124.9528,0,33.9231587,29,29,internal_timestamp,140.6900024,29,29,264032,1562200528,7.939099789,29,29,3771189328
"('103',)",35.17409897,1,0,1027.129334,29,29,5,3.517409897,29,29,3774706964,3774706965,3771189348,44.36829,-124.9528,0,33.93634967,29,29,internal_timestamp,146.0700073,29,29,258646,1562200548,7.876699924,29,29,3771189348
"('104',)",35.08010101,1,0,1027.169408,29,29,5,3.508010101,29,29,3774706964,3774706965,3771189368,44.36829,-124.9528,0,33.93583697,29,29,internal_timestamp,151.4600067,29,29,263631,1562200568,7.770699978,29,29,3771189368
"('105',)",34.94620132,1,0,1027.226212,29,29,5,3.494620132,29,29,3774706964,3774706965,3771189388,44.36829,-124.9528,0,33.94604612,29,29,internal_timestamp,156.9199982,29,29,275798,1562200588,7.609399796,29,29,3771189388
"('106',)",34.87639999,1,0,1027.267349,29,29,5,3.487639999,29,29,3774706964,3774706965,3771189408,44.36829,-124.9528,0,33.95096884,29,29,internal_timestamp,162.3399963,29,29,278164,1562200608,7.524400234,29,29,3771189408
"('107',)",34.84550095,1,0,1027.298089,29,29,5,3.484550095,29,29,3774706964,3774706965,3771189428,44.36829,-124.9528,0,33.95167108,29,29,internal_timestamp,167.7299957,29,29,261341,1562200628,7.486800194,29,29,3771189428
"('108',)",34.7983017,1,0,1027.335566,29,29,5,3.47983017,29,29,3774706964,3774706965,3771189448,44.36829,-124.9528,0,33.95668894,29,29,internal_timestamp,173.1399994,29,29,272532,1562200648,7.426700115,29,29,3771189448
"('109',)",34.77799988,1,0,1027.369358,29,29,5,3.477799988,29,29,3774706964,3774706965,3771189468,44.36829,-124.9528,0,33.9623992,29,29,internal_timestamp,178.5500031,29,29,259196,1562200668,7.395699978,29,29,3771189468
"('110',)",34.71860123,1,0,1027.41101,29,29,5,3.471860123,29,29,3774706964,3774706965,3771189488,44.36829,-124.9528,0,33.96992475,29,29,internal_timestamp,183.9400024,29,29,273090,1562200688,7.319499969,29,29,3771189488
"('111',)",34.65859985,1,0,1027.448911,29,29,5,3.465859985,29,29,3774706964,3774706965,3771189508,44.36829,-124.9528,0,33.97376626,29,29,internal_timestamp,189.25,29,29,289294,1562200708,7.246399879,29,29,3771189508
"('112',)",34.6106987,1,0,1027.485445,29,29,5,3.46106987,29,29,3774706964,3774706965,3771189528,44.36829,-124.9528,0,33.9775419,29,29,internal_timestamp,194.6999969,29,29,271777,1562200728,7.186699867,29,29,3771189528
"('113',)",34.58209991,1,0,1027.516995,29,29,5,3.458209991,29,29,3774706964,3774706965,3771189548,44.36829,-124.9528,0,33.97927056,29,29,internal_timestamp,200.1499939,29,29,287609,1562200748,7.150499821,29,29,3771189548
"('114',)",34.41379929,1,0,1027.59371,29,29,5,3.441379929,29,29,3774706964,3774706965,3771189568,44.36829,-124.9528,0,34.00627861,29,29,internal_timestamp,205.5399933,29,29,274322,1562200768,6.933400154,29,29,3771189568
"('115',)",34.38489914,1,0,1027.619332,29,29,5,3.438489914,29,29,3774706964,3774706965,3771189588,44.36829,-124.9528,0,34.0021465,29,29,internal_timestamp,210.8899994,29,29,269917,1562200788,6.902800083,29,29,3771189588
"('116',)",34.37680054,1,0,1027.644086,29,29,5,3.437680054,29,29,3774706964,3774706965,3771189608,44.36829,-124.9528,0,34.00072886,29,29,internal_timestamp,216.2100067,29,29,284626,1562200808,6.89260006,29,29,3771189608
"('117',)",34.36640167,1,0,1027.671267,29,29,5,3.436640167,29,29,3774706964,3774706965,3771189628,44.36829,-124.9528,0,34.00174129,29,29,internal_timestamp,221.4900055,29,29,271710,1562200828,6.877399921,29,29,3771189628
"('118',)",34.36029816,1,0,1027.698194,29,29,5,3.436029816,29,29,3774706964,3774706965,3771189648,44.36829,-124.9528,0,34.00290161,29,29,internal_timestamp,226.8300018,29,29,284331,1562200848,6.866799831,29,29,3771189648
"('119',)",34.34220123,1,0,1027.72878,29,29,5,3.434220123,29,29,3774706964,3774706965,3771189668,44.36829,-124.9528,0,34.00599174,29,29,internal_timestamp,232.1699982,29,29,267084,1562200868,6.840899944,29,29,3771189668
"('120',)",34.3307991,1,0,1027.756784,29,29,5,3.43307991,29,29,3774706964,3774706965,3771189688,44.36829,-124.9528,0,34.00712467,29,29,internal_timestamp,237.5700073,29,29,293744,1562200888,6.824399948,29,29,3771189688
"('121',)",34.31230164,1,0,1027.787412,29,29,5,3.431230164,29,29,3774706964,3774706965,3771189708,44.36829,-124.9528,0,34.01060121,29,29,internal_timestamp,242.8300018,29,29,270757,1562200908,6.797699928,29,29,3771189708
"('122',)",34.28979874,1,0,1027.818339,29,29,5,3.428979874,29,29,3774706964,3774706965,3771189728,44.36829,-124.9528,0,34.01327974,29,29,internal_timestamp,248.1799927,29,29,265652,1562200928,6.767300129,29,29,3771189728
"('123',)",34.27069855,1,0,1027.847236,29,29,5,3.427069855,29,29,3774706964,3774706965,3771189748,44.36829,-124.9528,0,34.01480015,29,29,internal_timestamp,253.4400024,29,29,296148,1562200948,6.741899967,29,29,3771189748
"('124',)",34.25899887,1,0,1027.874553,29,29,5,3.425899887,29,29,3774706964,3774706965,3771189768,44.36829,-124.9528,0,34.01586478,29,29,internal_timestamp,258.7000122,29,29,293026,1562200968,6.725200176,29,29,3771189768
"('125',)",34.24769974,1,0,1027.90362,29,29,5,3.424769974,29,29,3774706964,3774706965,3771189788,44.36829,-124.9528,0,34.01863447,29,29,internal_timestamp,264.0100098,29,29,266526,1562200988,6.70720005,29,29,3771189788
"('126',)",34.24010086,1,0,1027.930053,29,29,5,3.424010086,29,29,3774706964,3774706965,3771189808,44.36829,-124.9528,0,34.01903305,29,29,internal_timestamp,269.3500061,29,29,293201,1562201008,6.695700169,29,29,3771189808
"('127',)",34.23720169,1,0,1027.955034,29,29,5,3.423720169,29,29,3774706964,3774706965,3771189828,44.36829,-124.9528,0,34.01900658,29,29,internal_timestamp,274.6199951,29,29,289168,1562201028,6.689899921,29,29,3771189828
"('128',)",34.22919846,1,0,1027.98223,29,29,5,3.422919846,29,29,3774706964,3774706965,3771189848,44.36829,-124.9528,0,34.02036572,29,29,internal_timestamp,279.9200134,29,29,296226,1562201048,6.677000046,29,29,3771189848
"('129',)",34.22529984,1,0,1028.008228,29,29,5,3.422529984,29,29,3774706964,3774706965,3771189868,44.36829,-124.9528,0,34.02132251,29,29,internal_timestamp,285.1799927,29,29,313130,1562201068,6.669099808,29,29,3771189868
"('130',)",34.19800186,1,0,1028.040812,29,29,5,3.419800186,29,29,3774706964,3774706965,3771189888,44.36829,-124.9528,0,34.02481468,29,29,internal_timestamp,290.5700073,29,29,289306,1562201088,6.632500172,29,29,3771189888
"('131',)",34.18669891,1,0,1028.066837,29,29,5,3.418669891,29,29,3774706964,3774706965,3771189908,44.36829,-124.9528,0,34.02441329,29,29,internal_timestamp,295.8599854,29,29,296081,1562201108,6.6177001,29,29,3771189908
"('132',)",34.17750168,1,0,1028.09404,29,29,5,3.417750168,29,29,3774706964,3774706965,3771189928,44.36829,-124.9528,0,34.02553627,29,29,internal_timestamp,301.1700134,29,29,293044,1562201128,6.603700161,29,29,3771189928
"('133',)",34.15209961,1,0,1028.126812,29,29,5,3.415209961,29,29,3774706964,3774706965,3771189948,44.36829,-124.9528,0,34.02985589,29,29,internal_timestamp,306.5,29,29,292374,1562201148,6.568399906,29,29,3771189948
"('134',)",34.12639999,1,0,1028.156307,29,29,5,3.412639999,29,29,3774706964,3774706965,3771189968,44.36829,-124.9528,0,34.03034015,29,29,internal_timestamp,311.8800049,29,29,284601,1562201168,6.536600113,29,29,3771189968
"('135',)",34.11930084,1,0,1028.182286,29,29,5,3.411930084,29,29,3774706964,3774706965,3771189988,44.36829,-124.9528,0,34.03028725,29,29,internal_timestamp,317.230011,29,29,287469,1562201188,6.526100159,29,29,3771189988
"('136',)",34.11249924,1,0,1028.208666,29,29,5,3.411249924,29,29,3774706964,3774706965,3771190008,44.36829,-124.9528,0,34.03076787,29,29,internal_timestamp,322.5700073,29,29,287584,1562201208,6.515399933,29,29,3771190008
"('137',)",34.08100128,1,0,1028.242619,29,29,5,3.408100128,29,29,3774706964,3774706965,3771190028,44.36829,-124.9528,0,34.03526038,29,29,internal_timestamp,327.9200134,29,29,289701,1562201228,6.473100185,29,29,3771190028
"('138',)",34.07289886,1,0,1028.269952,29,29,5,3.407289886,29,29,3774706964,3774706965,3771190048,44.36829,-124.9528,0,34.03625453,29,29,internal_timestamp,333.3200073,29,29,284413,1562201248,6.460400105,29,29,3771190048
"('139',)",34.04959869,1,0,1028.301633,29,29,5,3.404959869,29,29,3774706964,3774706965,3771190068,44.36829,-124.9528,0,34.03936785,29,29,internal_timestamp,338.730011,29,29,289025,1562201268,6.428599834,29,29,3771190068
"('140',)",34.04430008,1,0,1028.328499,29,29,5,3.404430008,29,29,3774706964,3774706965,3771190088,44.36829,-124.9528,0,34.04017665,29,29,internal_timestamp,344.1600037,29,29,289655,1562201288,6.419199944,29,29,3771190088
"('141',)",34.04040146,1,0,1028.355399,29,29,5,3.404040146,29,29,3774706964,3774706965,3771190108,44.36829,-124.9528,0,34.04135726,29,29,internal_timestamp,349.5700073,29,29,290842,1562201308,6.410999775,29,29,3771190108
"('142',)",34.00469971,1,0,1028.391072,29,29,5,3.400469971,29,29,3774706964,3774706965,3771190128,44.36829,-124.9528,0,34.0464825,29,29,internal_timestamp,355.0299988,29,29,270891,1562201328,6.363299847,29,29,3771190128
"('143',)",33.99610138,1,0,1028.417691,29,29,5,3.399610138,29,29,3774706964,3774706965,3771190148,44.36829,-124.9528,0,34.04628871,29,29,internal_timestamp,360.5,29,29,270864,1562201348,6.351200104,29,29,3771190148
"('144',)",33.9878006,1,0,1028.445641,29,29,5,3.39878006,29,29,3774706964,3774706965,3771190168,44.36829,-124.9528,0,34.047736,29,29,internal_timestamp,365.9400024,29,29,281200,1562201368,6.337800026,29,29,3771190168
"('145',)",33.97449875,1,0,1028.474285,29,29,5,3.397449875,29,29,3774706964,3774706965,3771190188,44.36829,-124.9528,0,34.04920572,29,29,internal_timestamp,371.3599854,29,29,283188,1562201388,6.318799973,29,29,3771190188
"('146',)",33.96070099,1,0,1028.502358,29,29,5,3.396070099,29,29,3774706964,3774706965,3771190208,44.36829,-124.9528,0,34.05002661,29,29,internal_timestamp,376.769989,29,29,284950,1562201408,6.299900055,29,29,3771190208
"('147',)",33.95240021,1,0,1028.528432,29,29,5,3.395240021,29,29,3774706964,3774706965,3771190228,44.36829,-124.9528,0,34.049702,29,29,internal_timestamp,382.1600037,29,29,288622,1562201428,6.288300037,29,29,3771190228
"('148',)",33.95399857,1,0,1028.553117,29,29,5,3.395399857,29,29,3774706964,3774706965,3771190248,44.36829,-124.9528,0,34.04987338,29,29,internal_timestamp,387.480011,29,29,282643,1562201448,6.28730011,29,29,3771190248
"('149',)",33.9538002,1,0,1028.577801,29,29,5,3.39538002,29,29,3774706964,3774706965,3771190268,44.36829,-124.9528,0,34.04929592,29,29,internal_timestamp,392.8900146,29,29,283845,1562201468,6.284999847,29,29,3771190268
"('150',)",33.9518013,1,0,1028.603193,29,29,5,3.39518013,29,29,3774706964,3774706965,3771190288,44.36829,-124.9528,0,34.04953845,29,29,internal_timestamp,398.230011,29,29,284426,1562201488,6.279900074,29,29,3771190288
"('151',)",33.92860031,1,0,1028.635242,29,29,5,3.392860031,29,29,3774706964,3774706965,3771190308,44.36829,-124.9528,0,34.05325326,29,29,internal_timestamp,403.6099854,29,29,284429,1562201508,6.247600079,29,29,3771190308
"('152',)",33.91859818,1,0,1028.661937,29,29,5,3.391859818,29,29,3774706964,3774706965,3771190328,44.36829,-124.9528,0,34.05343395,29,29,internal_timestamp,408.980011,29,29,283226,1562201528,6.23360014,29,29,3771190328
"('153',)",33.91360092,1,0,1028.687681,29,29,5,3.391360092,29,29,3774706964,3774706965,3771190348,44.36829,-124.9528,0,34.05352044,29,29,internal_timestamp,414.3299866,29,29,282339,1562201548,6.225299835,29,29,3771190348
"('154',)",33.90380096,1,0,1028.714649,29,29,5,3.390380096,29,29,3774706964,3774706965,3771190368,44.36829,-124.9528,0,34.05413489,29,29,internal_timestamp,419.6799927,29,29,279661,1562201568,6.211100101,29,29,3771190368
"('155',)",33.89410019,1,0,1028.741376,29,29,5,3.389410019,29,29,3774706964,3774706965,3771190388,44.36829,-124.9528,0,34.05445553,29,29,internal_timestamp,425.0400085,29,29,278892,1562201588,6.197299957,29,29,3771190388
"('156',)",33.88579941,1,0,1028.769566,29,29,5,3.388579941,29,29,3774706964,3774706965,3771190408,44.36829,-124.9528,0,34.05664342,29,29,internal_timestamp,430.3900146,29,29,279298,1562201608,6.183199883,29,29,3771190408
"('157',)",33.87179947,1,0,1028.797393,29,29,5,3.387179947,29,29,3774706964,3774706965,3771190428,44.36829,-124.9528,0,34.05734325,29,29,internal_timestamp,435.769989,29,29,276848,1562201628,6.164199829,29,29,3771190428
"('158',)",33.87080002,1,0,1028.821902,29,29,5,3.387080002,29,29,3774706964,3774706965,3771190448,44.36829,-124.9528,0,34.05691645,29,29,internal_timestamp,441.0899963,29,29,287352,1562201648,6.160900116,29,29,3771190448
"('159',)",33.86349869,1,0,1028.849346,29,29,5,3.386349869,29,29,3774706964,3774706965,3771190468,44.36829,-124.9528,0,34.05841828,29,29,internal_timestamp,446.4500122,29,29,283080,1562201668,6.148600101,29,29,3771190468
"('160',)",33.85290146,1,0,1028.877407,29,29,5,3.385290146,29,29,3774706964,3774706965,3771190488,44.36829,-124.9528,0,34.06014202,29,29,internal_timestamp,451.7900085,29,29,278297,1562201688,6.132400036,29,29,3771190488
"('161',)",33.84600067,1,0,1028.903093,29,29,5,3.384600067,29,29,3774706964,3774706965,3771190508,44.36829,-124.9528,0,34.06001277,29,29,internal_timestamp,457.1099854,29,29,285273,1562201708,6.122200012,29,29,3771190508
"('162',)",33.83610153,1,0,1028.929817,29,29,5,3.383610153,29,29,3774706964,3774706965,3771190528,44.36829,-124.9528,0,34.06030759,29,29,internal_timestamp,462.4700012,29,29,286596,1562201728,6.108200073,29,29,3771190528
"('163',)",33.81729889,1,0,1028.959532,29,29,5,3.381729889,29,29,3774706964,3774706965,3771190548,44.36829,-124.9528,0,34.06266406,29,29,internal_timestamp,467.769989,29,29,288057,1562201748,6.08220005,29,29,3771190548
"('164',)",33.81510162,1,0,1028.984467,29,29,5,3.381510162,29,29,3774706964,3774706965,3771190568,44.36829,-124.9528,0,34.0626083,29,29,internal_timestamp,473.0700073,29,29,296387,1562201768,6.077199936,29,29,3771190568
"('165',)",33.81679916,1,0,1029.008295,29,29,5,3.381679916,29,29,3774706964,3774706965,3771190588,44.36829,-124.9528,0,34.0619037,29,29,internal_timestamp,478.3900146,29,29,284734,1562201788,6.077199936,29,29,3771190588
"('166',)",33.81100082,1,0,1029.034935,29,29,5,3.381100082,29,29,3774706964,3774706965,3771190608,44.36829,-124.9528,0,34.06289784,29,29,internal_timestamp,483.730011,29,29,282786,1562201808,6.067100048,29,29,3771190608
"('167',)",33.77370071,1,0,1029.071417,29,29,5,3.377370071,29,29,3774706964,3774706965,3771190628,44.36829,-124.9528,0,34.0692093,29,29,internal_timestamp,489.0899963,29,29,287935,1562201828,6.01639986,29,29,3771190628
"('168',)",33.74449921,1,0,1029.104082,29,29,5,3.374449921,29,29,3774706964,3774706965,3771190648,44.36829,-124.9528,0,34.07345021,29,29,internal_timestamp,494.3099976,29,29,283854,1562201848,5.976900101,29,29,3771190648
"('169',)",33.7179985,1,0,1029.135646,29,29,5,3.37179985,29,29,3774706964,3774706965,3771190668,44.36829,-124.9528,0,34.07690544,29,29,internal_timestamp,499.5400085,29,29,290254,1562201868,5.94119978,29,29,3771190668
"('170',)",33.71490097,1,0,1029.159301,29,29,5,3.371490097,29,29,3774706964,3774706965,3771190688,44.36829,-124.9528,0,34.0756708,29,29,internal_timestamp,504.769989,29,29,283113,1562201888,5.936399937,29,29,3771190688
"('171',)",33.7173996,1,0,1029.18253,29,29,5,3.37173996,29,29,3774706964,3774706965,3771190708,44.36829,-124.9528,0,34.07501911,29,29,internal_timestamp,509.980011,29,29,289670,1562201908,5.937300205,29,29,3771190708
"('172',)",33.70959854,1,0,1029.210524,29,29,5,3.370959854,29,29,3774706964,3774706965,3771190728,44.36829,-124.9528,0,34.0777243,29,29,internal_timestamp,515.210022,29,29,291039,1562201928,5.923299789,29,29,3771190728
"('173',)",33.69440079,1,0,1029.23905,29,29,5,3.369440079,29,29,3774706964,3774706965,3771190748,44.36829,-124.9528,0,34.07973208,29,29,internal_timestamp,520.4500122,29,29,288287,1562201948,5.90170002,29,29,3771190748
"('174',)",33.65399933,1,0,1029.275817,29,29,5,3.365399933,29,29,3774706964,3774706965,3771190768,44.36829,-124.9528,0,34.08605194,29,29,internal_timestamp,525.7800293,29,29,292023,1562201968,5.847499847,29,29,3771190768
"('175',)",33.61289978,1,0,1029.311565,29,29,5,3.361289978,29,29,3774706964,3774706965,3771190788,44.36829,-124.9528,0,34.09117247,29,29,internal_timestamp,531.1099854,29,29,290884,1562201988,5.793700218,29,29,3771190788
"('176',)",33.60400009,1,0,1029.337721,29,29,5,3.360400009,29,29,3774706964,3774706965,3771190808,44.36829,-124.9528,0,34.09095504,29,29,internal_timestamp,536.4899902,29,29,287432,1562202008,5.781300068,29,29,3771190808
"('177',)",33.54719925,1,0,1029.383535,29,29,5,3.354719925,29,29,3774706964,3774706965,3771190828,44.36829,-124.9528,0,34.10449466,29,29,internal_timestamp,541.8099976,29,29,292813,1562202028,5.701499939,29,29,3771190828
"('178',)",33.45759964,1,0,1029.430547,29,29,5,3.345759964,29,29,3774706964,3774706965,3771190848,44.36829,-124.9528,0,34.11417971,29,29,internal_timestamp,547.0999756,29,29,289278,1562202048,5.588699818,29,29,3771190848
"('179',)",33.42219925,1,0,1029.463526,29,29,5,3.342219925,29,29,3774706964,3774706965,3771190868,44.36829,-124.9528,0,34.1172158,29,29,internal_timestamp,552.4500122,29,29,285917,1562202068,5.543300152,29,29,3771190868
"('180',)",33.39429855,1,0,1029.495727,29,29,5,3.339429855,29,29,3774706964,3774706965,3771190888,44.36829,-124.9528,0,34.12078981,29,29,internal_timestamp,557.7700195,29,29,286138,1562202088,5.50579977,29,29,3771190888
"('181',)",33.36569977,1,0,1029.528571,29,29,5,3.336569977,29,29,3774706964,3774706965,3771190908,44.36829,-124.9528,0,34.1247567,29,29,internal_timestamp,563.1300049,29,29,294385,1562202108,5.467100143,29,29,3771190908
"('182',)",33.32099915,1,0,1029.569376,29,29,5,3.332099915,29,29,3774706964,3774706965,3771190928,44.36829,-124.9528,0,34.13489308,29,29,internal_timestamp,568.4699707,29,29,292483,1562202128,5.404200077,29,29,3771190928
"('183',)",33.27019882,1,0,1029.604508,29,29,5,3.327019882,29,29,3774706964,3774706965,3771190948,44.36829,-124.9528,0,34.14438168,29,29,internal_timestamp,572.5300293,29,29,291207,1562202148,5.335700035,29,29,3771190948
"('184',)",33.26819992,1,0,1029.604666,29,29,5,3.326819992,29,29,3774706964,3774706965,3771190955,44.36829,-124.9528,0,34.14423082,29,29,internal_timestamp,572.5300293,29,29,289694,1562202155,5.333600044,29,29,3771190955
"('185',)",33.26259995,1,0,1029.607455,29,29,5,3.326259995,29,29,3774706964,3774706965,3771190989,44.36829,-124.9528,0,34.1423118,29,29,internal_timestamp,573.3300171,29,29,823369,1562202188,5.328800201,29,29,3771190989
"('186',)",33.26369858,1,0,1029.627601,29,29,5,3.326369858,29,29,3774706964,3774706965,3771191029,44.36829,-124.9528,0,34.14163124,29,29,internal_timestamp,577.8300171,29,29,821155,1562202228,5.328499794,29,29,3771191029
"('187',)",33.26390076,1,0,1029.627783,29,29,5,3.326390076,29,29,3774706964,3774706965,3771191032,44.36829,-124.9528,0,34.14186181,29,29,internal_timestamp,577.8300171,29,29,822133,1562202231,5.328499794,29,29,3771191032
"('188',)",33.25630188,1,0,1029.62563,29,29,5,3.325630188,29,29,3774706964,3774706965,3771194489,44.36829,-124.9528,0,34.14219327,29,29,internal_timestamp,577.0599976,29,29,611508,1562205688,5.320000172,29,29,3771194489
"('189',)",33.25799942,1,0,1029.603639,29,29,5,3.325799942,29,29,3774706964,3774706965,3771194509,44.36829,-124.9528,0,34.14096072,29,29,internal_timestamp,572.6300049,29,29,609759,1562205708,5.325300217,29,29,3771194509
"('190',)",33.25899887,1,0,1029.57846,29,29,5,3.325899887,29,29,3774706964,3774706965,3771194529,44.36829,-124.9528,0,34.1402481,29,29,internal_timestamp,567.3900146,29,29,611007,1562205728,5.329699993,29,29,3771194529
"('191',)",33.26070023,1,0,1029.553993,29,29,5,3.326070023,29,29,3774706964,3774706965,3771194549,44.36829,-124.9528,0,34.14032679,29,29,internal_timestamp,562.1699829,29,29,620038,1562205748,5.33409977,29,29,3771194549
"('192',)",33.27299881,1,0,1029.523316,29,29,5,3.327299881,29,29,3774706964,3774706965,3771194569,44.36829,-124.9528,0,34.13570044,29,29,internal_timestamp,556.8800049,29,29,611817,1562205768,5.355100155,29,29,3771194569
"('193',)",33.27360153,1,0,1029.49913,29,29,5,3.327360153,29,29,3774706964,3774706965,3771194589,44.36829,-124.9528,0,34.13606248,29,29,internal_timestamp,551.6300049,29,29,610635,1562205788,5.357999802,29,29,3771194589
"('194',)",33.34830093,1,0,1029.446425,29,29,5,3.334830093,29,29,3774706964,3774706965,3771194609,44.36829,-124.9528,0,34.11722148,29,29,internal_timestamp,546.4000244,29,29,611205,1562205808,5.463200092,29,29,3771194609
"('195',)",33.38880157,1,0,1029.409975,29,29,5,3.338880157,29,29,3774706964,3774706965,3771194629,44.36829,-124.9528,0,34.11054696,29,29,internal_timestamp,541.1799927,29,29,610443,1562205828,5.51789999,29,29,3771194629
"('196',)",33.41949844,1,0,1029.377731,29,29,5,3.341949844,29,29,3774706964,3774706965,3771194649,44.36829,-124.9528,0,34.10687316,29,29,internal_timestamp,535.960022,29,29,613448,1562205848,5.558599949,29,29,3771194649
"('197',)",33.46269989,1,0,1029.34202,29,29,5,3.346269989,29,29,3774706964,3774706965,3771194669,44.36829,-124.9528,0,34.10152959,29,29,internal_timestamp,530.7299805,29,29,608446,1562205868,5.614999771,29,29,3771194669
"('198',)",33.61349869,1,0,1029.271957,29,29,5,3.361349869,29,29,3774706964,3774706965,3771194689,44.36829,-124.9528,0,34.07674083,29,29,internal_timestamp,525.4699707,29,29,615358,1562205888,5.811500072,29,29,3771194689
"('199',)",33.64070129,1,0,1029.244623,29,29,5,3.364070129,29,29,3774706964,3774706965,3771194709,44.36829,-124.9528,0,34.07825061,29,29,internal_timestamp,520.1799927,29,29,616004,1562205908,5.843100071,29,29,3771194709
"('200',)",33.67660141,1,0,1029.212174,29,29,5,3.367660141,29,29,3774706964,3774706965,3771194729,44.36829,-124.9528,0,34.07535729,29,29,internal_timestamp,514.9500122,29,29,615512,1562205928,5.888800144,29,29,3771194729
"('201',)",33.70230103,1,0,1029.182745,29,29,5,3.370230103,29,29,3774706964,3774706965,3771194749,44.36829,-124.9528,0,34.07390786,29,29,internal_timestamp,509.75,29,29,616107,1562205948,5.921599865,29,29,3771194749
